,NCBI Taxon ID,envelope,circular,double_stranded,rna,segmented,positive_sense,negative_sense
838,2886397,0.0,1.0,1.0,0.0,0.0,0.0,0.0
839,2886398,0.0,1.0,1.0,0.0,0.0,0.0,0.0
840,2886399,0.0,1.0,1.0,0.0,0.0,0.0,0.0
841,2886400,0.0,1.0,1.0,0.0,0.0,0.0,0.0
842,2886401,0.0,1.0,1.0,0.0,0.0,0.0,0.0
843,2886402,0.0,1.0,1.0,0.0,0.0,0.0,0.0
844,2886403,0.0,1.0,1.0,0.0,0.0,0.0,0.0
845,2886404,0.0,1.0,1.0,0.0,0.0,0.0,0.0
846,2886405,0.0,1.0,1.0,0.0,0.0,0.0,0.0
847,2886406,0.0,1.0,1.0,0.0,0.0,0.0,0.0
848,2886407,0.0,1.0,0.0,0.0,0.0,0.0,0.0
849,2886408,0.0,1.0,0.0,0.0,0.0,0.0,0.0
850,2886409,0.0,1.0,0.0,0.0,0.0,0.0,0.0
851,2886410,0.0,1.0,0.0,0.0,0.0,0.0,0.0
852,2886411,0.0,1.0,0.0,0.0,0.0,0.0,0.0
853,2886412,0.0,1.0,0.0,0.0,0.0,0.0,0.0
854,2886413,0.0,1.0,0.0,0.0,0.0,0.0,0.0
855,2886414,0.0,1.0,0.0,0.0,0.0,0.0,0.0
856,2886415,0.0,1.0,0.0,0.0,0.0,0.0,0.0
857,2886416,0.0,1.0,0.0,0.0,0.0,0.0,0.0
858,2886417,0.0,1.0,0.0,0.0,0.0,0.0,0.0
859,2886418,0.0,1.0,0.0,0.0,0.0,0.0,0.0
860,2886419,0.0,1.0,0.0,0.0,0.0,0.0,0.0
861,2886420,0.0,1.0,0.0,0.0,0.0,0.0,0.0
862,2886421,0.0,1.0,0.0,0.0,0.0,0.0,0.0
863,2886422,0.0,1.0,0.0,0.0,0.0,0.0,0.0
864,2886423,0.0,1.0,0.0,0.0,0.0,0.0,0.0
865,2886424,0.0,1.0,0.0,0.0,0.0,0.0,0.0
866,2886425,0.0,1.0,0.0,0.0,0.0,0.0,0.0
867,2886430,0.0,1.0,0.0,0.0,0.0,0.0,0.0
868,2886426,0.0,1.0,0.0,0.0,0.0,0.0,0.0
869,2886427,0.0,1.0,0.0,0.0,0.0,0.0,0.0
870,2886428,0.0,1.0,0.0,0.0,0.0,0.0,0.0
871,2886429,0.0,1.0,0.0,0.0,0.0,0.0,0.0
872,3048314,1.0,0.0,0.0,1.0,0.0,1.0,0.0
873,2880959,,,,,,,
874,2880957,0.0,0.0,0.0,1.0,0.0,1.0,0.0
875,2880956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,2880955,0.0,0.0,0.0,1.0,0.0,1.0,0.0
877,2880958,0.0,0.0,1.0,0.0,0.0,0.0,0.0
878,2880954,0.0,0.0,1.0,0.0,0.0,0.0,0.0
879,2875666,3.0,1.0,0.0,0.0,3.0,0.0,0.0
880,2875667,3.0,1.0,0.0,0.0,3.0,0.0,0.0
881,2875668,3.0,1.0,0.0,0.0,3.0,0.0,0.0
882,2875663,3.0,1.0,0.0,0.0,3.0,0.0,0.0
883,2875664,3.0,1.0,0.0,0.0,3.0,0.0,0.0
884,2875665,3.0,1.0,0.0,0.0,3.0,0.0,0.0
885,2878719,0.0,1.0,0.0,0.0,0.0,1.0,1.0
886,2878718,0.0,1.0,0.0,0.0,0.0,1.0,1.0
887,2878720,0.0,1.0,0.0,0.0,0.0,1.0,1.0
888,2824657,1.0,0.0,0.0,1.0,0.0,1.0,0.0
889,2824655,1.0,0.0,0.0,1.0,0.0,1.0,0.0
890,2824656,1.0,0.0,0.0,1.0,0.0,1.0,0.0
891,1907787,0.0,0.0,1.0,1.0,1.0,0.0,0.0
892,2875658,3.0,1.0,0.0,0.0,3.0,0.0,0.0
893,2875659,3.0,1.0,0.0,0.0,3.0,0.0,0.0
894,2875660,3.0,1.0,0.0,0.0,3.0,0.0,0.0
895,2875661,3.0,1.0,0.0,0.0,3.0,0.0,0.0
896,2875662,3.0,1.0,0.0,0.0,3.0,0.0,0.0
897,2875669,3.0,1.0,0.0,0.0,3.0,0.0,0.0
898,2875670,3.0,1.0,0.0,0.0,3.0,0.0,0.0
899,2875671,3.0,1.0,0.0,0.0,3.0,0.0,0.0
900,2875673,3.0,1.0,0.0,0.0,3.0,0.0,0.0
901,2875675,3.0,1.0,0.0,0.0,3.0,0.0,0.0
902,2875677,3.0,1.0,0.0,0.0,3.0,0.0,0.0
903,2875678,3.0,1.0,0.0,0.0,3.0,0.0,0.0
904,2875679,3.0,1.0,0.0,0.0,3.0,0.0,0.0
905,2875681,3.0,1.0,0.0,0.0,3.0,0.0,0.0
906,2875672,3.0,1.0,0.0,0.0,3.0,0.0,0.0
907,2875674,3.0,1.0,0.0,0.0,3.0,0.0,0.0
908,2875676,3.0,1.0,0.0,0.0,3.0,0.0,0.0
909,2875680,3.0,1.0,0.0,0.0,3.0,0.0,0.0
910,2875682,3.0,1.0,0.0,0.0,3.0,0.0,0.0
911,2875683,3.0,1.0,0.0,0.0,3.0,0.0,0.0
912,2875684,3.0,1.0,0.0,0.0,3.0,0.0,0.0
913,1955166,0.0,0.0,0.0,1.0,1.0,1.0,0.0
914,2809007,0.0,0.0,0.0,1.0,1.0,0.0,1.0
915,1955172,0.0,0.0,1.0,1.0,1.0,0.0,0.0
916,2585267,0.0,0.0,1.0,1.0,1.0,0.0,0.0
917,1955165,,,,,,,
918,2809836,0.0,0.0,0.0,1.0,0.0,1.0,0.0
919,2836004,0.0,0.0,0.0,1.0,0.0,1.0,0.0
920,2836149,,,,,,,
921,2836148,,,,,,,
922,2817032,0.0,0.0,0.0,1.0,0.0,1.0,0.0
923,2820437,0.0,0.0,1.0,0.0,0.0,0.0,0.0
924,1965089,1.0,0.0,0.0,1.0,0.0,1.0,0.0
925,2862952,0.0,1.0,1.0,0.0,0.0,0.0,0.0
926,2857096,0.0,0.0,1.0,1.0,1.0,0.0,0.0
927,2860474,1.0,0.0,0.0,1.0,0.0,1.0,0.0
928,2809172,0.0,0.0,0.0,1.0,0.0,1.0,0.0
929,2809180,0.0,0.0,0.0,1.0,0.0,1.0,0.0
930,2776968,1.0,0.0,0.0,1.0,0.0,1.0,0.0
931,2776967,0.0,0.0,1.0,1.0,1.0,0.0,0.0
932,2776963,0.0,0.0,0.0,1.0,0.0,1.0,0.0
933,2776964,0.0,0.0,0.0,1.0,0.0,1.0,0.0
934,2776959,0.0,0.0,1.0,1.0,1.0,0.0,0.0
935,2776960,0.0,0.0,0.0,1.0,0.0,1.0,0.0
936,2776965,0.0,0.0,0.0,1.0,0.0,1.0,0.0
937,2776961,0.0,0.0,0.0,1.0,0.0,1.0,0.0
938,2776962,0.0,0.0,0.0,1.0,0.0,1.0,0.0
939,2734510,1.0,0.0,0.0,1.0,0.0,1.0,0.0
940,2776924,0.0,0.0,0.0,1.0,0.0,1.0,0.0
941,2776966,0.0,0.0,0.0,1.0,0.0,1.0,0.0
942,2776920,1.0,0.0,1.0,1.0,1.0,0.0,0.0
943,2832643,,,,,,,
944,2493083,1.0,0.0,0.0,1.0,1.0,0.0,1.0
945,675389,1.0,0.0,0.0,1.0,1.0,0.0,1.0
946,2794525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,2794536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,2794533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,2794470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,2794477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,2794472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,2794473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,2794475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,2794476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,2794480,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,2794483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,2794513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,2794516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,2794531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,2794534,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,2794539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,2794540,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,2794481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,2794482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,2814951,0.0,1.0,0.0,0.0,0.0,1.0,1.0
966,2814960,0.0,1.0,0.0,0.0,0.0,1.0,1.0
967,2830620,1.0,0.0,0.0,1.0,0.0,1.0,0.0
968,2830621,1.0,0.0,0.0,1.0,0.0,1.0,0.0
969,2821802,0.0,0.0,1.0,0.0,3.0,0.0,0.0
970,2794528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,2794523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,2794512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,2794550,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,2794549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,2794510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,2794527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,2794518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,2794548,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,2794511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,2794526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,2794529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,2794551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,2815032,3.0,1.0,0.0,0.0,3.0,0.0,0.0
984,2815033,3.0,1.0,0.0,0.0,3.0,0.0,0.0
985,2815044,3.0,1.0,0.0,0.0,3.0,0.0,0.0
986,2815058,3.0,1.0,0.0,0.0,3.0,0.0,0.0
987,2815021,3.0,1.0,0.0,0.0,3.0,0.0,0.0
988,2815031,3.0,1.0,0.0,0.0,3.0,0.0,0.0
989,2815036,3.0,1.0,0.0,0.0,3.0,0.0,0.0
990,2814940,0.0,1.0,0.0,0.0,0.0,1.0,1.0
991,2814941,0.0,1.0,0.0,0.0,0.0,1.0,1.0
992,2814994,0.0,1.0,0.0,0.0,0.0,1.0,1.0
993,2794530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,2794524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,2794506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,2794478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,2794464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,2794484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,2794471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,2794485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,2794519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,2794563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,2794535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,2794556,0.0,0.0,1.0,0.0,3.0,0.0,0.0
1005,2794507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,2794474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,2794488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,2794487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,2794522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,2794493,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,2794553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,2794491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,2794490,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,2794489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,2794509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,2794555,0.0,0.0,1.0,0.0,3.0,0.0,0.0
1017,2794492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,2794538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,2794521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,2794517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,2794554,0.0,0.0,1.0,0.0,3.0,0.0,0.0
1022,2794494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,2794532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,2794537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,2794520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,2794508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,2794467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,2794463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,2794466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,2794469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,2794505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,2794515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,2794564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,2794569,0.0,0.0,1.0,0.0,3.0,0.0,0.0
1035,2794465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,2794468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,2794504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,2794566,0.0,0.0,1.0,0.0,3.0,0.0,0.0
1039,2794486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,2794479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,2814997,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1042,2815000,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1043,2815004,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1044,2815002,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1045,2815022,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1046,2815024,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1047,2815026,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1048,2815027,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1049,2815029,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1050,2815035,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1051,2815045,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1052,2815039,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1053,2815043,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1054,2815047,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1055,2815049,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1056,2815050,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1057,2815051,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1058,2815053,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1059,2815055,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1060,2815057,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1061,2815059,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1062,2815060,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1063,2815061,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1064,2815062,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1065,2815018,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1066,2815023,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1067,2815020,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1068,2815025,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1069,2815028,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1070,2815030,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1071,2815034,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1072,2815037,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1073,2815040,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1074,2815041,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1075,2815046,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1076,2815048,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1077,2815052,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1078,2815054,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1079,2815056,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1080,2815063,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1081,2814949,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1082,2814950,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1083,2814991,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1084,2818228,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1085,1306817,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1086,2169685,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1087,12110,0.0,0.0,0.0,1.0,3.0,1.0,0.0
1088,2814911,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1089,2814912,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1090,2814913,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1091,2814914,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1092,3052465,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1093,2811215,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1094,2811223,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1095,2810801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,2803188,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1097,2803189,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1098,3052371,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1099,2798287,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1100,2798291,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1101,2798288,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1102,2798286,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1103,2798289,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1104,2798290,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1105,2785213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106,2794340,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1107,11023,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1108,2781379,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1109,2781382,,,,,,,
1110,2781374,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1111,2781380,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1112,2781381,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1113,2781378,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1114,2781375,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1115,2781376,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1116,2779174,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1117,2777463,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1118,2777467,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1119,2777469,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1120,2766951,1.0,1.0,0.0,1.0,3.0,0.0,1.0
1121,59301,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1122,2759496,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1123,2583050,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1124,2761208,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1125,2761209,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1126,2761173,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1127,2761174,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1128,2761171,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1129,2761172,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1130,2761187,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1131,2761185,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1132,2761188,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1133,2761175,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1134,2761176,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1135,2761177,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1136,2761178,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1137,2761179,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1138,2761180,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1139,2761181,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1140,2761186,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1141,2761182,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1142,2761183,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1143,2761184,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1144,2761196,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1145,2761189,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1146,2761190,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1147,2761191,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1148,2761192,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1149,2761193,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1150,2761194,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1151,2761195,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1152,2761197,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1153,2761198,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1154,2761199,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1155,2761200,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1156,2761201,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1157,2761202,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1158,2761203,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1159,2761204,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1160,2761205,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1161,2761206,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1162,2761207,3.0,1.0,0.0,0.0,3.0,0.0,0.0
1163,2759417,0.0,0.0,1.0,0.0,3.0,0.0,0.0
1164,2759407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,2759406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,2759420,0.0,0.0,1.0,0.0,3.0,0.0,0.0
1167,2759403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,2759404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,2759405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,2759402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,2759604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,2759408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,2759411,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1174,2759413,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1175,2759416,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1176,2759415,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1177,2759412,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1178,2759419,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1179,2592492,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1180,2759414,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1181,2558248,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1182,2681591,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1183,2590836,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1184,2744857,1.0,0.0,1.0,0.0,3.0,0.0,0.0
1185,2728828,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1186,2735304,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1187,2735305,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1188,2737672,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1189,2737701,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1190,2737667,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1191,2737666,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1192,240876,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1193,2734904,1.0,0.0,1.0,0.0,3.0,0.0,0.0
1194,2734905,1.0,0.0,1.0,0.0,3.0,0.0,0.0
1195,1954248,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1196,2715178,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1197,2715103,,,,,,,
1198,1341019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,2448649,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,3052686,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1201,2707191,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1202,2707265,,,,,,,
1203,2707192,,,,,,,
1204,2707281,,,,,,,
1205,2707247,,,,,,,
1206,2707261,,,,,,,
1207,2707258,,,,,,,
1208,2707267,,,,,,,
1209,2707241,,,,,,,
1210,2707282,,,,,,,
1211,2707225,,,,,,,
1212,2707260,,,,,,,
1213,2707222,,,,,,,
1214,2707276,,,,,,,
1215,2707213,,,,,,,
1216,2707244,,,,,,,
1217,2707269,,,,,,,
1218,2707259,,,,,,,
1219,2707217,,,,,,,
1220,2707245,,,,,,,
1221,2707268,,,,,,,
1222,2707223,,,,,,,
1223,2707279,,,,,,,
1224,2707226,,,,,,,
1225,2707255,,,,,,,
1226,2707270,,,,,,,
1227,2707251,,,,,,,
1228,2707239,,,,,,,
1229,2707215,,,,,,,
1230,2707274,,,,,,,
1231,2707236,,,,,,,
1232,2707212,,,,,,,
1233,2707273,,,,,,,
1234,2707271,,,,,,,
1235,2707264,,,,,,,
1236,2707229,,,,,,,
1237,2707262,,,,,,,
1238,2707220,,,,,,,
1239,2707201,,,,,,,
1240,2707195,,,,,,,
1241,2707254,,,,,,,
1242,2707277,,,,,,,
1243,2707286,,,,,,,
1244,2707238,,,,,,,
1245,2707206,,,,,,,
1246,2707250,,,,,,,
1247,2707266,,,,,,,
1248,2707193,,,,,,,
1249,2707230,,,,,,,
1250,2707234,,,,,,,
1251,2707231,,,,,,,
1252,2707194,,,,,,,
1253,2707228,,,,,,,
1254,2707196,,,,,,,
1255,2707227,,,,,,,
1256,2707242,,,,,,,
1257,2707209,,,,,,,
1258,2707208,,,,,,,
1259,2707275,,,,,,,
1260,2707246,,,,,,,
1261,2707240,,,,,,,
1262,2707224,,,,,,,
1263,2707204,,,,,,,
1264,2707198,,,,,,,
1265,2707290,,,,,,,
1266,2707289,,,,,,,
1267,2707283,,,,,,,
1268,2707287,,,,,,,
1269,2707278,,,,,,,
1270,2707272,,,,,,,
1271,2707207,,,,,,,
1272,2707210,,,,,,,
1273,2707200,,,,,,,
1274,2707197,,,,,,,
1275,2707263,,,,,,,
1276,2707256,,,,,,,
1277,2707205,,,,,,,
1278,2707249,,,,,,,
1279,2707214,,,,,,,
1280,2707233,,,,,,,
1281,2707199,,,,,,,
1282,2707285,,,,,,,
1283,2707232,,,,,,,
1284,2707203,,,,,,,
1285,2707219,,,,,,,
1286,2707216,,,,,,,
1287,2707253,,,,,,,
1288,2707235,,,,,,,
1289,2707284,,,,,,,
1290,2707288,,,,,,,
1291,2707211,,,,,,,
1292,2707248,,,,,,,
1293,2720902,,,,,,,
1294,2720903,,,,,,,
1295,2720900,,,,,,,
1296,2720901,,,,,,,
1297,2720905,,,,,,,
1298,2720906,,,,,,,
1299,2720909,,,,,,,
1300,2720912,,,,,,,
1301,2720910,,,,,,,
1302,2720904,,,,,,,
1303,2720908,,,,,,,
1304,2720911,,,,,,,
1305,2720913,,,,,,,
1306,2720954,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1307,2720955,0.0,1.0,1.0,0.0,0.0,0.0,0.0
