,NCBI Taxon ID,CE_clathrin,CE_receptor,CE_glycoproteins,other
1443,2078577,0.0,0.0,1.0,0.0
1444,2078583,0.0,0.0,1.0,0.0
1445,2078581,0.0,0.0,1.0,0.0
1446,2171489,0.0,0.0,1.0,0.0
1447,2162686,0.0,0.0,1.0,0.0
1448,1534550,0.0,1.0,0.0,0.0
1449,2108520,0.0,1.0,0.0,0.0
1450,2115844,0.0,0.0,1.0,0.0
1451,2115842,0.0,0.0,1.0,0.0
1452,2115843,0.0,0.0,1.0,0.0
1453,2094724,0.0,1.0,0.0,0.0
1454,2094725,0.0,1.0,0.0,0.0
1455,3052393,0.0,1.0,0.0,0.0
1456,2086357,0.0,0.0,1.0,0.0
1457,2086349,0.0,0.0,1.0,0.0
1458,2080834,0.0,1.0,0.0,0.0
1459,2734526,0.0,1.0,0.0,0.0
1460,3059865,1.0,0.0,0.0,0.0
1461,3059866,1.0,0.0,0.0,0.0
1462,3059867,1.0,0.0,0.0,0.0
1463,3059868,1.0,0.0,0.0,0.0
1464,1934038,0.0,0.0,1.0,0.0
1465,1934040,0.0,0.0,1.0,0.0
1466,10535,0.0,0.0,1.0,0.0
1467,2109652,0.0,0.0,0.0,1.0
1468,2734546,0.0,1.0,0.0,0.0
1469,1964371,0.0,1.0,0.0,0.0
1470,2019388,0.0,0.0,1.0,0.0
1471,2019389,0.0,0.0,1.0,0.0
1472,3052274,0.0,1.0,0.0,0.0
1473,1839669,0.0,1.0,0.0,0.0
1474,11039,1.0,0.0,0.0,0.0
1475,1239437,0.0,1.0,0.0,0.0
1476,3052510,0.0,0.0,1.0,0.0
1477,1566005,0.0,1.0,0.0,0.0
1478,878330,0.0,0.0,1.0,0.0
1479,3048287,1.0,0.0,0.0,0.0
1480,1930308,1.0,0.0,0.0,0.0
1481,1924072,0.0,0.0,1.0,0.0
1482,1923352,,,,
1483,1923347,,,,
1484,1923349,,,,
1485,1923348,,,,
1486,1923346,,,,
1487,2955389,1.0,0.0,0.0,0.0
1488,1884826,0.0,0.0,1.0,0.0
1489,1891777,0.0,0.0,1.0,0.0
1490,1891778,0.0,0.0,1.0,0.0
1491,1891779,0.0,0.0,1.0,0.0
1492,1891780,0.0,0.0,1.0,0.0
1493,1803957,0.0,1.0,0.0,0.0
1494,130309,0.0,0.0,1.0,0.0
1495,1615847,0.0,0.0,1.0,0.0
1496,1871151,0.0,1.0,0.0,0.0
1497,1871152,0.0,1.0,0.0,0.0
1498,1871150,0.0,1.0,0.0,0.0
1499,1871149,0.0,1.0,0.0,0.0
1500,1867231,0.0,1.0,0.0,0.0
1501,1856564,0.0,0.0,1.0,0.0
1502,2844444,0.0,1.0,0.0,0.0
1503,1656227,0.0,0.0,1.0,0.0
1504,1770252,0.0,0.0,1.0,0.0
1505,1819751,0.0,1.0,0.0,0.0
1506,1819752,0.0,1.0,0.0,0.0
1507,2734439,0.0,0.0,1.0,0.0
1508,1692171,0.0,0.0,1.0,0.0
1509,1006326,0.0,0.0,1.0,0.0
1510,1608258,0.0,0.0,1.0,0.0
1511,1649335,0.0,0.0,1.0,0.0
1512,1770233,0.0,0.0,1.0,0.0
1513,2734519,0.0,1.0,0.0,0.0
1514,1766560,0.0,1.0,0.0,0.0
1515,1766563,0.0,1.0,0.0,0.0
1516,1766566,0.0,1.0,0.0,0.0
1517,1766564,0.0,1.0,0.0,0.0
1518,1766567,0.0,1.0,0.0,0.0
1519,1766561,0.0,1.0,0.0,0.0
1520,1766562,0.0,1.0,0.0,0.0
1521,1756707,0.0,0.0,1.0,0.0
1522,1752874,0.0,1.0,0.0,0.0
1523,1740857,0.0,0.0,1.0,0.0
1524,1652541,0.0,0.0,1.0,0.0
1525,1711931,1.0,0.0,0.0,0.0
1526,1711932,1.0,0.0,0.0,0.0
1527,1539747,0.0,1.0,0.0,0.0
1528,2734509,0.0,0.0,1.0,0.0
1529,694003,0.0,0.0,1.0,0.0
1530,1697925,0.0,0.0,1.0,0.0
1531,1697926,0.0,0.0,1.0,0.0
1532,1566334,0.0,1.0,0.0,0.0
1533,1566335,0.0,1.0,0.0,0.0
1534,1566336,1.0,0.0,0.0,0.0
1535,1566337,0.0,1.0,0.0,0.0
1536,1671381,0.0,1.0,0.0,0.0
1537,1643444,0.0,0.0,1.0,0.0
1538,11292,0.0,0.0,1.0,0.0
1539,1638619,0.0,0.0,1.0,0.0
1540,3048154,1.0,0.0,0.0,0.0
1541,2734342,1.0,0.0,0.0,0.0
1542,1586002,0.0,1.0,0.0,0.0
1543,1569592,0.0,0.0,1.0,0.0
1544,39566,0.0,0.0,1.0,0.0
1545,72149,0.0,1.0,0.0,0.0
1546,1333866,0.0,0.0,1.0,0.0
1547,1511774,0.0,0.0,1.0,0.0
1548,1434087,0.0,0.0,1.0,0.0
1549,1434089,0.0,0.0,1.0,0.0
1550,1434090,0.0,0.0,1.0,0.0
1551,1434091,0.0,0.0,1.0,0.0
1552,1434092,0.0,0.0,1.0,0.0
1553,1434093,0.0,0.0,1.0,0.0
1554,1434094,0.0,0.0,1.0,0.0
1555,1497566,0.0,1.0,0.0,0.0
1556,1496299,0.0,0.0,1.0,0.0
1557,1496300,0.0,0.0,1.0,0.0
1558,1496301,0.0,0.0,1.0,0.0
1559,1494923,0.0,1.0,0.0,0.0
1560,1344564,0.0,1.0,0.0,0.0
1561,1344565,0.0,0.0,1.0,0.0
1562,1484571,1.0,0.0,0.0,0.0
1563,1465725,0.0,0.0,1.0,0.0
1564,1446361,0.0,0.0,1.0,0.0
1565,11955,0.0,1.0,0.0,0.0
1566,1382266,0.0,1.0,0.0,0.0
1567,3051982,1.0,0.0,0.0,0.0
1568,1400257,0.0,0.0,1.0,0.0
1569,1353791,0.0,1.0,0.0,0.0
1570,1353792,0.0,1.0,0.0,0.0
1571,2844422,0.0,1.0,0.0,0.0
1572,1593423,0.0,1.0,0.0,0.0
1573,1367520,0.0,0.0,1.0,0.0
1574,1367521,0.0,0.0,1.0,0.0
1575,1367523,0.0,0.0,1.0,0.0
1576,1367517,0.0,0.0,1.0,0.0
1577,1367522,0.0,0.0,1.0,0.0
1578,1367525,0.0,0.0,1.0,0.0
1579,1367526,0.0,0.0,1.0,0.0
1580,1367527,0.0,0.0,1.0,0.0
1581,1367518,0.0,0.0,1.0,0.0
1582,1367524,0.0,0.0,1.0,0.0
1583,1367519,0.0,0.0,1.0,0.0
1584,1367515,0.0,0.0,1.0,0.0
1585,1367516,0.0,0.0,1.0,0.0
1586,3047966,1.0,0.0,0.0,0.0
1587,1337067,0.0,0.0,1.0,0.0
1588,1176481,0.0,1.0,0.0,0.0
1589,1291378,0.0,0.0,1.0,0.0
1590,1294115,0.0,0.0,1.0,0.0
1591,1294100,0.0,0.0,1.0,0.0
1592,1294108,0.0,0.0,1.0,0.0
1593,462818,0.0,0.0,1.0,0.0
1594,1294095,0.0,0.0,1.0,0.0
1595,1294099,0.0,0.0,1.0,0.0
1596,1294112,0.0,0.0,1.0,0.0
1597,1294113,0.0,0.0,1.0,0.0
1598,1294090,0.0,0.0,1.0,0.0
1599,1294089,0.0,0.0,1.0,0.0
1600,1294117,0.0,0.0,1.0,0.0
1601,1294104,0.0,0.0,1.0,0.0
1602,1294091,0.0,0.0,1.0,0.0
1603,1294119,0.0,0.0,1.0,0.0
1604,1294114,0.0,0.0,1.0,0.0
1605,1294109,0.0,0.0,1.0,0.0
1606,1294101,0.0,0.0,1.0,0.0
1607,1294094,0.0,0.0,1.0,0.0
1608,1294097,0.0,0.0,1.0,0.0
1609,1294105,0.0,0.0,1.0,0.0
1610,1294116,0.0,0.0,1.0,0.0
1611,1294110,0.0,0.0,1.0,0.0
1612,1294118,0.0,0.0,1.0,0.0
1613,1294103,0.0,0.0,1.0,0.0
1614,1294096,0.0,0.0,1.0,0.0
1615,1294120,0.0,0.0,1.0,0.0
1616,1294102,0.0,0.0,1.0,0.0
1617,1294111,0.0,0.0,1.0,0.0
1618,1294093,0.0,0.0,1.0,0.0
1619,1294106,0.0,0.0,1.0,0.0
1620,1294107,0.0,0.0,1.0,0.0
1621,1281442,0.0,0.0,1.0,0.0
1622,1281441,0.0,0.0,1.0,0.0
1623,1272938,0.0,0.0,1.0,0.0
1624,1272944,0.0,0.0,1.0,0.0
1625,1272950,0.0,0.0,1.0,0.0
1626,2956484,0.0,0.0,1.0,0.0
1627,1267906,0.0,1.0,0.0,0.0
1628,1237714,0.0,0.0,1.0,0.0
1629,1151044,0.0,0.0,1.0,0.0
1630,1259810,0.0,0.0,1.0,0.0
1631,1216504,1.0,0.0,0.0,0.0
1632,1234869,0.0,0.0,1.0,0.0
1633,1208385,1.0,0.0,0.0,0.0
1634,393049,0.0,1.0,0.0,0.0
1635,1176578,0.0,0.0,1.0,0.0
1636,1170688,0.0,0.0,1.0,0.0
1637,1166568,0.0,1.0,0.0,0.0
1638,1049185,0.0,0.0,1.0,0.0
1639,1105348,0.0,1.0,0.0,0.0
1640,1133595,0.0,0.0,1.0,0.0
1641,990662,0.0,1.0,0.0,0.0
1642,990664,0.0,1.0,0.0,0.0
1643,990665,0.0,1.0,0.0,0.0
1644,990666,0.0,1.0,0.0,0.0
1645,990668,0.0,1.0,0.0,0.0
1646,990669,0.0,1.0,0.0,0.0
1647,990670,0.0,1.0,0.0,0.0
1648,990663,0.0,1.0,0.0,0.0
1649,990667,0.0,1.0,0.0,0.0
1650,886981,0.0,0.0,1.0,0.0
1651,886982,0.0,0.0,1.0,0.0
1652,886983,0.0,0.0,1.0,0.0
1653,886984,0.0,0.0,1.0,0.0
1654,886985,0.0,0.0,1.0,0.0
1655,1095754,1.0,0.0,0.0,0.0
1656,1098913,0.0,0.0,1.0,0.0
1657,1093105,1.0,0.0,0.0,0.0
1658,1090532,1.0,0.0,0.0,0.0
1659,1082545,1.0,0.0,0.0,0.0
1660,1086585,1.0,0.0,0.0,0.0
1661,1085621,1.0,0.0,0.0,0.0
1662,1081802,1.0,0.0,0.0,0.0
1663,1081803,1.0,0.0,0.0,0.0
1664,1081804,1.0,0.0,0.0,0.0
1665,1081805,1.0,0.0,0.0,0.0
1666,1081806,1.0,0.0,0.0,0.0
1667,1081807,1.0,0.0,0.0,0.0
1668,1070859,1.0,0.0,0.0,0.0
1669,1048870,1.0,0.0,0.0,0.0
1670,1048871,1.0,0.0,0.0,0.0
1671,1004021,0.0,0.0,1.0,0.0
1672,1004022,0.0,0.0,1.0,0.0
1673,1047191,0.0,0.0,1.0,0.0
1674,1047192,0.0,0.0,1.0,0.0
1675,1047193,0.0,0.0,1.0,0.0
1676,1047194,0.0,0.0,1.0,0.0
1677,1047195,0.0,0.0,1.0,0.0
1678,1047199,0.0,0.0,1.0,0.0
1679,1047201,0.0,0.0,1.0,0.0
1680,1047198,0.0,0.0,1.0,0.0
1681,1047200,0.0,0.0,1.0,0.0
1682,1047203,0.0,0.0,1.0,0.0
1683,1047202,0.0,0.0,1.0,0.0
1684,1047197,0.0,0.0,1.0,0.0
1685,1047205,0.0,0.0,1.0,0.0
1686,1047190,0.0,0.0,1.0,0.0
1687,1047204,0.0,0.0,1.0,0.0
1688,1047196,0.0,0.0,1.0,0.0
1689,928290,0.0,1.0,0.0,0.0
1690,995017,1.0,0.0,0.0,0.0
1691,576892,0.0,0.0,1.0,0.0
1692,41996,0.0,1.0,0.0,0.0
1693,856735,0.0,0.0,1.0,0.0
1694,1006327,0.0,0.0,1.0,0.0
1695,1004778,0.0,0.0,1.0,0.0
1696,1001627,0.0,1.0,0.0,0.0
1697,1001628,0.0,1.0,0.0,0.0
1698,795166,0.0,0.0,1.0,0.0
1699,795157,0.0,0.0,1.0,0.0
1700,795158,0.0,0.0,1.0,0.0
1701,795159,0.0,0.0,1.0,0.0
1702,795160,0.0,0.0,1.0,0.0
1703,795161,0.0,0.0,1.0,0.0
1704,795162,0.0,0.0,1.0,0.0
1705,795163,0.0,0.0,1.0,0.0
1706,795167,0.0,0.0,1.0,0.0
1707,795164,0.0,0.0,1.0,0.0
1708,795165,0.0,0.0,1.0,0.0
1709,795168,0.0,0.0,1.0,0.0
1710,881308,1.0,0.0,0.0,0.0
1711,881305,1.0,0.0,0.0,0.0
1712,881306,1.0,0.0,0.0,0.0
1713,881307,1.0,0.0,0.0,0.0
1714,881311,1.0,0.0,0.0,0.0
1715,881312,1.0,0.0,0.0,0.0
1716,881302,1.0,0.0,0.0,0.0
1717,881303,1.0,0.0,0.0,0.0
1718,881304,1.0,0.0,0.0,0.0
1719,881309,1.0,0.0,0.0,0.0
1720,881310,1.0,0.0,0.0,0.0
1721,881301,1.0,0.0,0.0,0.0
1722,986718,0.0,0.0,1.0,0.0
1723,986719,0.0,0.0,1.0,0.0
1724,986720,0.0,0.0,1.0,0.0
1725,986722,0.0,0.0,1.0,0.0
1726,986723,0.0,0.0,1.0,0.0
1727,986724,0.0,0.0,1.0,0.0
1728,986725,0.0,0.0,1.0,0.0
1729,986726,0.0,0.0,1.0,0.0
1730,986727,0.0,0.0,1.0,0.0
1731,986728,0.0,0.0,1.0,0.0
1732,986729,0.0,0.0,1.0,0.0
1733,984282,1.0,0.0,0.0,0.0
1734,984281,1.0,0.0,0.0,0.0
1735,984280,1.0,0.0,0.0,0.0
1736,984279,1.0,0.0,0.0,0.0
1737,984277,1.0,0.0,0.0,0.0
1738,984276,1.0,0.0,0.0,0.0
1739,984275,1.0,0.0,0.0,0.0
1740,984274,1.0,0.0,0.0,0.0
1741,984278,1.0,0.0,0.0,0.0
1742,944993,0.0,0.0,1.0,0.0
1743,936150,0.0,0.0,1.0,0.0
1744,704179,0.0,0.0,1.0,0.0
1745,690691,0.0,0.0,1.0,0.0
1746,911322,0.0,0.0,1.0,0.0
1747,911323,0.0,0.0,1.0,0.0
1748,911324,0.0,0.0,1.0,0.0
1749,911325,0.0,0.0,1.0,0.0
1750,3052468,1.0,0.0,0.0,0.0
1751,880350,0.0,0.0,1.0,0.0
1752,762506,1.0,0.0,0.0,0.0
1753,762507,1.0,0.0,0.0,0.0
1754,762508,1.0,0.0,0.0,0.0
1755,762509,1.0,0.0,0.0,0.0
1756,762510,1.0,0.0,0.0,0.0
1757,762511,1.0,0.0,0.0,0.0
1758,48544,1.0,0.0,0.0,0.0
1759,742974,1.0,0.0,0.0,0.0
1760,742975,1.0,0.0,0.0,0.0
1761,742976,1.0,0.0,0.0,0.0
1762,742977,1.0,0.0,0.0,0.0
1763,742978,1.0,0.0,0.0,0.0
1764,742979,1.0,0.0,0.0,0.0
1765,742980,1.0,0.0,0.0,0.0
1766,742981,1.0,0.0,0.0,0.0
1767,742982,1.0,0.0,0.0,0.0
1768,742983,1.0,0.0,0.0,0.0
1769,742984,1.0,0.0,0.0,0.0
1770,742985,1.0,0.0,0.0,0.0
1771,742986,1.0,0.0,0.0,0.0
1772,742987,1.0,0.0,0.0,0.0
1773,742988,1.0,0.0,0.0,0.0
1774,742989,1.0,0.0,0.0,0.0
1775,742990,1.0,0.0,0.0,0.0
1776,742991,1.0,0.0,0.0,0.0
1777,742992,1.0,0.0,0.0,0.0
1778,742993,1.0,0.0,0.0,0.0
1779,742994,1.0,0.0,0.0,0.0
1780,742995,1.0,0.0,0.0,0.0
1781,742996,1.0,0.0,0.0,0.0
1782,742997,1.0,0.0,0.0,0.0
1783,742998,1.0,0.0,0.0,0.0
1784,742999,1.0,0.0,0.0,0.0
1785,743000,1.0,0.0,0.0,0.0
1786,743001,1.0,0.0,0.0,0.0
1787,743002,1.0,0.0,0.0,0.0
1788,743003,1.0,0.0,0.0,0.0
1789,746113,1.0,0.0,0.0,0.0
1790,746112,1.0,0.0,0.0,0.0
1791,692273,0.0,0.0,1.0,0.0
1792,692274,0.0,0.0,1.0,0.0
1793,703584,1.0,0.0,0.0,0.0
1794,690285,0.0,0.0,1.0,0.0
1795,11029,1.0,0.0,0.0,0.0
1796,664644,0.0,0.0,1.0,0.0
1797,664646,0.0,0.0,1.0,0.0
1798,664658,0.0,0.0,1.0,0.0
1799,656810,0.0,0.0,1.0,0.0
1800,656811,0.0,0.0,1.0,0.0
1801,656812,0.0,0.0,1.0,0.0
1802,656813,0.0,0.0,1.0,0.0
1803,656814,0.0,0.0,1.0,0.0
1804,656815,0.0,0.0,1.0,0.0
1805,661056,0.0,0.0,1.0,0.0
1806,661057,0.0,0.0,1.0,0.0
1807,661058,0.0,0.0,1.0,0.0
1808,661059,0.0,0.0,1.0,0.0
1809,661060,0.0,0.0,1.0,0.0
1810,661085,0.0,0.0,1.0,0.0
1811,661065,0.0,0.0,1.0,0.0
1812,661066,0.0,0.0,1.0,0.0
1813,661069,0.0,0.0,1.0,0.0
1814,661070,0.0,0.0,1.0,0.0
1815,661071,0.0,0.0,1.0,0.0
1816,661072,0.0,0.0,1.0,0.0
1817,661073,0.0,0.0,1.0,0.0
1818,661074,0.0,0.0,1.0,0.0
1819,661075,0.0,0.0,1.0,0.0
1820,661076,0.0,0.0,1.0,0.0
1821,661079,0.0,0.0,1.0,0.0
1822,661080,0.0,0.0,1.0,0.0
1823,661081,0.0,0.0,1.0,0.0
1824,661082,0.0,0.0,1.0,0.0
1825,661083,0.0,0.0,1.0,0.0
1826,661084,0.0,0.0,1.0,0.0
1827,661052,0.0,0.0,1.0,0.0
1828,661053,0.0,0.0,1.0,0.0
1829,661054,0.0,0.0,1.0,0.0
1830,661055,0.0,0.0,1.0,0.0
1831,661061,0.0,0.0,1.0,0.0
1832,661062,0.0,0.0,1.0,0.0
1833,661063,0.0,0.0,1.0,0.0
1834,661064,0.0,0.0,1.0,0.0
1835,661067,0.0,0.0,1.0,0.0
1836,661068,0.0,0.0,1.0,0.0
1837,661077,0.0,0.0,1.0,0.0
1838,661078,0.0,0.0,1.0,0.0
1839,569164,0.0,0.0,1.0,0.0
1840,640327,0.0,1.0,0.0,0.0
1841,464094,0.0,1.0,0.0,0.0
1842,643397,0.0,0.0,1.0,0.0
1843,643398,0.0,0.0,1.0,0.0
1844,643399,0.0,0.0,1.0,0.0
1845,643400,0.0,0.0,1.0,0.0
1846,639242,0.0,0.0,1.0,0.0
1847,639243,0.0,0.0,1.0,0.0
1848,639244,0.0,0.0,1.0,0.0
1849,639245,0.0,0.0,1.0,0.0
1850,639246,0.0,0.0,1.0,0.0
1851,639247,0.0,0.0,1.0,0.0
1852,639248,0.0,0.0,1.0,0.0
1853,639249,0.0,0.0,1.0,0.0
1854,639250,0.0,0.0,1.0,0.0
1855,639251,0.0,0.0,1.0,0.0
1856,639252,0.0,0.0,1.0,0.0
1857,639253,0.0,0.0,1.0,0.0
1858,639254,0.0,0.0,1.0,0.0
1859,639255,0.0,0.0,1.0,0.0
1860,639256,0.0,0.0,1.0,0.0
1861,639257,0.0,0.0,1.0,0.0
1862,639258,0.0,0.0,1.0,0.0
1863,639259,0.0,0.0,1.0,0.0
1864,639260,0.0,0.0,1.0,0.0
1865,639261,0.0,0.0,1.0,0.0
1866,639262,0.0,0.0,1.0,0.0
1867,639263,0.0,0.0,1.0,0.0
1868,639264,0.0,0.0,1.0,0.0
1869,639265,0.0,0.0,1.0,0.0
1870,639266,0.0,0.0,1.0,0.0
1871,639267,0.0,0.0,1.0,0.0
1872,639268,0.0,0.0,1.0,0.0
1873,639269,0.0,0.0,1.0,0.0
1874,639270,0.0,0.0,1.0,0.0
1875,639271,0.0,0.0,1.0,0.0
1876,639272,0.0,0.0,1.0,0.0
1877,639273,0.0,0.0,1.0,0.0
1878,639274,0.0,0.0,1.0,0.0
1879,639275,0.0,0.0,1.0,0.0
1880,639276,0.0,0.0,1.0,0.0
1881,639277,0.0,0.0,1.0,0.0
1882,639278,0.0,0.0,1.0,0.0
1883,639279,0.0,0.0,1.0,0.0
1884,639280,0.0,0.0,1.0,0.0
1885,639281,0.0,0.0,1.0,0.0
1886,172858,0.0,0.0,1.0,0.0
1887,569163,0.0,0.0,1.0,0.0
1888,544801,0.0,1.0,0.0,0.0
1889,524890,1.0,0.0,0.0,0.0
1890,565243,0.0,0.0,1.0,0.0
1891,565244,0.0,0.0,1.0,0.0
1892,468376,0.0,0.0,1.0,0.0
1893,468377,0.0,0.0,1.0,0.0
1894,468380,0.0,0.0,1.0,0.0
1895,468378,0.0,0.0,1.0,0.0
1896,468379,0.0,0.0,1.0,0.0
1897,503979,0.0,0.0,1.0,0.0
1898,489824,1.0,0.0,0.0,0.0
1899,381199,1.0,0.0,0.0,0.0
1900,469620,0.0,0.0,1.0,0.0
1901,461346,0.0,0.0,1.0,0.0
1902,408592,0.0,0.0,1.0,0.0
1903,365620,0.0,0.0,1.0,0.0
1904,405092,0.0,0.0,1.0,0.0
1905,431320,0.0,0.0,1.0,0.0
1906,229103,0.0,0.0,1.0,0.0
1907,365621,0.0,0.0,1.0,0.0
1908,199702,0.0,0.0,1.0,0.0
1909,352849,0.0,0.0,1.0,0.0
1910,365612,0.0,0.0,1.0,0.0
1911,416277,1.0,0.0,0.0,0.0
1912,416278,1.0,0.0,0.0,0.0
1913,298903,0.0,1.0,0.0,0.0
1914,285986,0.0,0.0,1.0,0.0
1915,365613,0.0,0.0,1.0,0.0
1916,263954,0.0,0.0,1.0,0.0
1917,263959,0.0,0.0,1.0,0.0
1918,28300,0.0,0.0,1.0,0.0
1919,228177,0.0,0.0,1.0,0.0
1920,227305,0.0,0.0,1.0,0.0
1921,90961,0.0,0.0,1.0,0.0
1922,1714619,0.0,0.0,1.0,0.0
1923,10891,0.0,1.0,0.0,0.0
1924,11945,0.0,1.0,0.0,0.0
1925,53454,0.0,0.0,1.0,0.0
1926,11960,0.0,1.0,0.0,0.0
1927,36381,0.0,0.0,1.0,0.0
1928,12521,,,,
