hostid,host,horder,hfamily,longevity,bodyMass,bodyLength,litterpy,littersize,weaning,gestation,smaturity,georange,nocturnal,diurnal,migratory,status,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,diet_entropy,forest,savanna,shrubland,grassland,wetlands,rocky,desert,cave_subterranean,marine_neritic,marine_oceanic,marine_intertidal,marine_coastal,artifical,habitat_breadth,samplingEffort,evol_dist_fp,evol_dist_es,temp_min,temp_max,temp_avg,rain_min,rain_max,rain_avg,pop,snowice,barren,shrubs,urban,trees_evergreen,trees_deciduous,trees_needle,trees_other,veg_herbal,veg_managed,veg_flooded,crop,pasture,mamdiv,land_cover_entropy,urban_agri_entropy
3627532,myotis bocagii,chiroptera,vespertilionidae,270.072,10.047,74.893,1.071,1.031,40.005,57.211,328.77,1819165.948,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,52,7.643438925,14.95975342,21.8829,25.2784,23.7937083333333,11.0327,214.02,110.779636666667,108333655.30784,0.0,0.0452083335,4.984791667,0.036458333,21.058368055,3.5057986115,0.0034722225,12.51142361,0.451076389,17.615520835,0.1833333335,0.0460995,0.102481,145.0,1.50365102464937,0.124335280522494
3627533,myotis levis,chiroptera,vespertilionidae,275.052,5.49,70.9,1.0,1.0,38.561,56.25,329.908,1393858.707,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,9.393438925,23.11950684,13.3296,24.1331,18.874275,66.05,173.63,121.416883333333,80544578.109765,0.0,0.208541667,7.019930556,0.3817708335,2.908298611,2.078159722,0.0025,6.616631944,6.367951389,46.86885417,0.461666667,0.193205,0.3768055,70.0,1.28736982694403,0.171541815561484
3627534,myotis nigricans,chiroptera,vespertilionidae,84.0,4.251875,70.9,3.0,1.0,38.0,55.0,91.59,14380226.71,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,130,8.325581782,11.80487671,24.428,27.0214,25.81695,29.0427,295.8,153.98575,297832341.739863,0.0,0.082951389,1.3544444445,0.0234375,42.966493055,0.454548611,0.000833333,8.1977430555,1.0087152775,14.267881945,0.3123611115,0.0193635,0.141477,160.0,1.09657472162686,0.178112156165685
3627535,myotis thysanodes,chiroptera,vespertilionidae,219.6,6.0,52.39,1.0,1.0,21.0,55.0,329.908,3472250.621,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,1,5,83,7.05798438,8.552438354,3.136595,22.7853,12.2588862916666,8.156655,64.5999,31.789425,117415544.396389,0.0,0.448611111,35.40680556,0.088125,0.018680556,0.052430556,5.661875,10.09944444,14.006875,5.915694444,0.001597222,0.036104,0.440889,80.0,1.42977897019489,0.355694468622083
3627538,euderma maculatum,chiroptera,vespertilionidae,72.0,16.17,75.0,1.0,1.0,42.51,56.25,367.652,2104986.074,1,0,0,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,1,1,0,0,0,0,0,4,60,18.05001074,22.28475342,-1.59758,21.6108,9.37116149166667,11.1364,54.68205,28.7622458333334,18379032.680553,0.0,1.034861111,45.47333333,0.057222222,0.012638889,0.043472222,6.649583333,9.626944444,18.88520833,4.241597222,0.001388889,0.021587,0.544818,78.0,1.35639693820966,0.443548238741766
3627544,scotophilus kuhlii,chiroptera,vespertilionidae,72.0,20.31,71.834,1.0,1.5,38.35,110.0,242.64,5226237.737,1,0,0,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,4,213,10.40278852,20.76950684,20.7459,28.2123,25.582425,8.35444,304.384,135.321800833333,1019986243.23082,0.0,0.037395833,2.367430556,0.2426736115,16.372569445,1.1325,0.0409722225,4.9613194445,0.335451389,42.576875,0.1360069445,0.3304715,0.0137425,99.5,1.10621183203236,0.103478664448619
3627546,rhogeessa tumida,chiroptera,vespertilionidae,72.0,4.58,71.834,1.0,1.69,42.51,55.0,367.652,462223.4869,1,0,0,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,135,22.13612185,37.33901367,21.60915,26.70465,24.4243708333333,32.53195,345.3625,162.152070833333,36416379.71314,0.0,0.036076389,0.0308680555,0.0461458335,27.34128472,0.7691319445,1.187152778,8.093263889,2.50125,36.99892361,0.1238541665,0.3164145,0.224138,145.5,1.23734048934791,0.116230315696169
3629925,myotis ikonnikovi,chiroptera,vespertilionidae,275.052,5.86,70.9,1.0,1.0,38.561,56.25,329.908,1524332.734,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,4,64,5.367248449,10.00487671,-20.7107,18.4071,0.147738333333334,6.66956,110.693,40.9256416666667,45949846.236506,0.0,3.24125,0.212777778,0.146805556,0.0,2.96375,6.667083333,30.99951389,7.169444444,20.93006944,0.206597222,0.053944,0.055804,59.0,1.49608105736609,0.131012806611121
3631315,zygodontomys brevicauda,rodentia,cricetidae,5.0,52.22,125.0,5.5,4.6,14.4,26.1,42.69,1694720.069,1,0,0,wild,0,0,0,0,0,0,0,0,50,50,0.693147180559945,1,1,0,0,1,0,0,0,0,0,0,0,1,4,102,15.77854324,23.77694092,25.269,27.101,26.2489333333333,42.5165,369.867,189.3946,28158570.58662,0.0,0.128298611,0.2997569445,0.024548611,52.89857639,0.1875694445,0.0016319445,7.207986111,3.1821527775,6.344375,0.6896875,0.00772,0.091053,191.0,0.914281097883597,0.414687032920881
3631434,procapra gutturosa,ruminantia,bovidae,144.7,28274.27,1243.28,1.05,1.41,38.97,189.94,893.06,715733.6668,1,1,1,wild,0,0,0,0,0,0,0,0,0,100,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,150,20.14840934,22.8766571,-19.9994,21.41675,2.22144875,1.02107,52.21725,15.2449075,1181033.541237,0.0,46.21291667,0.173055556,0.011111111,0.0,0.0,0.0,0.000902778,47.63604167,0.706180556,0.0,0.000348,0.666539,41.0,0.781562812779666,0.736054056575766
3631696,hipposideros bicolor,chiroptera,hipposideridae,141.0,8.39,101.9966667,1.0,0.99,77.3675,42.1,587.78,1584431.741,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,93,22.54834302,33.43631592,25.8869,26.9369,26.4214,127.655,345.681,231.202333333333,132690624.600374,0.0,0.0405902775,0.592013889,0.051423611,51.285416665,0.011423611,0.0099652775,0.8620138885,0.017847222,27.67947917,0.434375,0.307951,0.0039145,135.5,0.803723826567894,0.153002094742862
3632928,eptesicus diminutus,chiroptera,vespertilionidae,244.0,5.99,93.995,1.25,1.6,30.327,65.18,366.81,2385956.805,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,20,6.266036382,12.83475342,17.5974,25.5522,21.872525,29.5272,196.826,117.234566666667,120984101.664457,0.0,0.245555556,6.238819444,0.325694444,5.486041667,3.492777778,0.000763889,17.79625,3.139583333,41.72263889,0.230625,0.11043,0.357751,130.0,1.41528650595695,0.144434721978346
3632929,myotis albescens,chiroptera,vespertilionidae,275.052,5.69,70.9,2.5,0.99,30.2,93.18,152.76,14595013.01,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,92,9.393438925,23.11950684,24.303,26.9476,25.7723666666666,31.423,290.7455,150.992925,288073298.386728,0.0,0.100694444,1.814027778,0.024791667,39.72493056,0.479236111,0.000833333,7.269097222,1.050763889,14.80618056,0.332569444,0.019958,0.153163,158.0,1.14095864519908,0.182101298343684
3632930,myotis dasycneme,chiroptera,vespertilionidae,246.0,15.16,70.9,1.0,1.0,38.561,56.25,329.908,5448884.771,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,4,81,9.393438925,23.11950684,-11.7744,18.7774,3.92082333333333,28.072,73.9815,46.4838083333333,267661853.212748,0.0,3.096875,0.0357986115,0.153784722,0.0,6.9036805555,4.849513889,22.516354165,0.709722222,45.0028125,0.249201389,0.2557655,0.1069935,53.0,1.27793524195536,0.107262458104019
3632932,myotis hasseltii,chiroptera,vespertilionidae,270.072,10.047,74.893,1.071,1.031,40.005,57.211,328.77,947143.1624,1,0,1,wild,90,0,0,10,0,0,0,0,0,0,0.325082973391448,1,0,0,0,0,0,0,1,0,0,0,0,1,3,31,7.643438925,14.95975342,25.7421,26.829,26.2517916666667,140.612,355.111,251.401333333333,100393652.822361,0.0,0.035104167,0.9798611115,0.0452430555,60.89090278,0.013993056,0.010902778,0.4513541665,0.018125,23.3034375,0.4716666665,0.228395,0.0034545,130.0,0.73443146587727,0.165039414829509
3632933,myotis keaysi,chiroptera,vespertilionidae,275.052,5.45,70.9,1.0,0.98,38.561,56.25,329.908,2736294.005,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,77,8.325581782,11.80487671,21.8069,25.1603,23.7079666666667,30.6887,248.457,135.761716666667,126817440.012541,0.0,0.441527778,0.705,0.094513889,38.21715278,0.380347222,0.023680556,5.584583333,3.943541667,20.36986111,0.265902778,0.070233,0.230867,174.0,1.21757119628831,0.179072345157147
3632934,myotis macrotarsus,chiroptera,vespertilionidae,270.072,10.047,74.893,1.071,1.031,40.005,57.211,328.77,281869.3368,1,0,1,wild,90,0,0,10,0,0,0,0,0,0,0.325082973391448,0,0,0,0,0,0,0,1,0,0,0,0,1,2,57,9.293438925,15.90975342,24.6516,27.1014,25.9119333333333,66.6931,334.32,199.221291666667,30386757.434129,0.0,0.027152778,0.548611111,0.145347222,17.50743056,0.028541667,0.017291667,1.175208333,0.023611111,34.19256944,0.523402778,0.30016,0.003575,59.0,0.889639051056004,0.1541743538183
3632935,myotis montivagus,chiroptera,vespertilionidae,270.072,10.047,74.893,1.071,1.031,40.005,57.211,328.77,766719.7747,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,21,9.393438925,23.11950684,16.5659,25.7017,21.949425,16.61645,291.3745,132.461179166667,52208922.049651,0.0,0.0041319445,9.0863541685,0.0694791665,34.97489583,1.748506944,0.5334375,15.862847225,0.228298611,15.440555555,0.0469097225,0.1097645,0.0087745,152.5,1.41184864441856,0.0952173385941285
3632936,myotis muricola,chiroptera,vespertilionidae,270.072,10.047,74.893,1.071,1.031,40.005,57.211,328.77,4641733.707,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,88,4.267248449,5.952438354,21.7982,26.6506,24.7257833333333,13.68,309.066,152.946976666667,513395202.855273,0.0,0.032152778,3.737222222,0.091736111,26.084375,0.949166667,0.072569444,5.849513889,0.249930556,28.39131944,0.132916667,0.201718,0.010471,131.0,1.24191250365406,0.095737410919615
3632938,myotis oxyotus,chiroptera,vespertilionidae,270.072,10.047,74.893,1.071,1.031,40.005,57.211,328.77,2601562.791,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,21,9.393438925,23.11950684,22.6369,24.5964,23.693075,26.255,237.633,136.221609166667,83522861.238527,0.000416667,0.7978819445,1.6509722225,0.0801736115,38.029375,0.1276041665,0.0037152775,4.2830902775,4.7691666665,9.5001736115,0.3866319445,0.034344,0.21556,188.0,1.20680502934684,0.330132202367283
3632939,myotis ruber,chiroptera,vespertilionidae,275.052,4.99,70.9,1.0,1.0,38.561,56.25,329.908,1795771.166,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,5.376772258,7.979876709,17.66935,25.2597,21.7097708333334,39.3229,216.0335,128.816775,100045048.50831,0.0,0.179166667,6.585972222,0.422222222,5.486041667,2.967013889,0.000763889,17.71701389,2.9275,45.78680556,0.246458333,0.118005,0.489844,132.0,1.37291241956039,0.15907502880484
3632940,myotis schaubi,chiroptera,vespertilionidae,270.072,10.047,74.893,1.071,1.031,40.005,57.211,328.77,119111.3987,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,4,24,7.05798438,8.552438354,-3.52117,23.81575,10.4927175,12.73075,58.6729,30.9203958333334,8958102.3444,0.0,8.863263889,8.6025,0.305763889,0.0,0.239375,0.228263889,5.327291667,34.37215278,35.59840278,0.006180556,0.270498,0.450077,76.0,1.43006987881964,0.159497927062576
3632941,myotis volans,chiroptera,vespertilionidae,252.0,8.71,91.5,1.0,0.995,38.561,56.25,243.59,4711968.981,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0,4,122,9.393438925,23.11950684,-3.13145,19.9383,7.562295,11.8575,67.9681,33.8024083333333,108667206.227551,0.0,1.0359375,14.091527775,0.042083333,0.0105902775,0.2310069445,11.46809028,10.65847222,11.707986115,4.272986111,0.0094791665,0.0279035,0.310879,72.0,1.67528535304245,0.346345825717891
3632942,myotis yumanensis,chiroptera,vespertilionidae,168.0,5.15,91.5,1.0,1.0,38.561,56.25,365.0,4063522.234,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,125,9.393438925,23.11950684,0.7861895,21.7972,10.7682705,9.579735,66.688,33.4216458333334,96872273.588877,0.0,1.0359375,27.035416665,0.0585069445,0.012465278,0.2251388885,9.1181944445,10.42201389,9.6771875,4.3977430555,0.004965278,0.0274755,0.347759,76.0,1.54828709854434,0.365590341783872
3632943,scotophilus heathii,chiroptera,vespertilionidae,72.0,36.13,71.834,1.0,1.92,19.17,112.7,192.91,5742588.269,1,0,0,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,4,99,10.40278852,20.76950684,17.7426,30.3182,25.5324916666667,4.8374,275.986,98.619003875,1439981294.25288,0.0,0.059652778,3.586111111,0.285347222,1.029791667,1.851736111,0.038958333,6.846944444,0.601666667,60.94486111,0.014166667,0.441712,0.026268,72.0,0.789049261136457,0.0778020734884344
3633429,rhinolophus pusillus,chiroptera,rhinolophidae,188.4,5.15,46.898,1.0,1.0,46.89,83.99,660.378,3928035.173,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,371,17.2202586,34.42263184,14.8776,26.9586,21.6798,16.4836,280.283,130.836045833334,577150402.691337,0.0,0.013541667,7.107986111,0.197152778,12.90881944,2.239652778,1.054027778,17.92659722,0.493958333,31.87180556,0.127708333,0.151198,0.014688,115.0,1.47775943801065,0.0965289898209442
3633910,oryzomys couesi,rodentia,cricetidae,28.5,69.29,253.5,5.5,3.77,11.0,24.5,42.5,1491857.121,1,1,0,wild,20,0,0,0,0,0,20,0,20,40,1.33217904021012,0,0,0,0,1,0,0,0,0,0,0,0,0,1,381,8.728543243,14.63847046,21.5272,26.8315,24.3553333333333,21.4954,279.006,123.32755,101009828.57111,0.0,0.0802083335,0.1356944445,0.0666666665,17.963784725,1.0472569445,1.2269444445,9.0725,3.1861458335,25.724756945,0.0872916665,0.2264125,0.219381,136.0,1.40376883999138,0.13739495430145
3633958,hydromys chrysogaster,rodentia,muridae,87.6,626.17,275.52,2.5,3.8,30.0,36.0,124.43,3705392.626,1,1,0,wild,50,10,10,30,0,0,0,0,0,0,1.16828245017656,1,0,0,0,1,0,0,0,1,0,0,1,0,4,60,21.11672582,30.02888184,14.7944,27.7435,22.741075,19.5252,108.998,55.1107405,12560463.774596,0.0,0.392986111,19.635,0.010694444,1.357083333,0.578402778,0.0,8.654027778,3.929027778,2.910347222,0.058680556,0.013937,0.352216,42.0,1.39922892903724,0.470397259312111
3634096,eubalaena australis,cetacea,balaenidae,840.0,22999999.91,14150.0,0.455256411,1.0,296.33,365.0,3285.0,86550874.91,1,1,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,600,21.86778179,24.29081421,10.40355,18.7627,14.750875,15.1246,75.9587,48.39784625,19456873.167676,0.0,0.1009722225,0.552326389,0.0,0.511145833,0.1109375,0.0076388885,0.7639583335,0.4520138885,0.6068402775,0.047361111,0.0009425,0.1089805,22.0,1.93162406768293,0.641417002192079
3634447,myotis welwitschii,chiroptera,vespertilionidae,270.072,10.047,74.893,1.071,1.031,40.005,57.211,328.77,4311658.495,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,1,5,101,6.09798438,9.404876709,19.0802,24.824,22.516475,1.97964,197.433,81.2262765416667,184433767.26867,0.0,0.062534722,10.186180555,0.01875,3.9621527775,12.486458335,0.003194444,37.085,1.2619097225,22.00736111,0.049236111,0.071259,0.408859,140.0,1.48232465813793,0.134157730482967
3634945,cercopithecus erythrogaster,primates,cercopithecoidea,409.8,4180.078,445.0,0.827,1.0,376.267,164.1,1698.621,73429.53906,0,1,0,wild,20,0,0,0,10,0,50,0,10,10,1.35923670066501,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4.051199129,5.111095428,25.445,28.9966,27.0539833333333,16.3506,314.856,155.763558333333,23776662.875,0.000902778,0.155694444,0.350833333,0.433472222,36.98104167,1.659097222,0.01,4.819791667,1.556666667,27.51555556,2.453472222,0.345716,0.0,118.0,1.25894200680474,0.411683724902399
3635045,pteropus pumilus,chiroptera,pteropodidae,276.086,172.5,760.0,1.0,1.0,122.715,164.48,572.354,57993.95868,1,0,1,wild,0,0,0,0,0,0,100,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,44,11.42302025,14.15544434,25.8786,27.7435,26.7201916666667,45.4873,295.653,178.384358333333,1366291.45313,0.000347222,0.033576389,0.4791319445,0.0727430555,10.090694443,0.2010069445,0.016493056,1.3847222225,0.018333333,31.5996875,0.690034722,0.2772055,0.002079,49.5,0.880511867495814,0.167656602813126
3635367,arctocephalus australis,carnivora,otariidae,367.2,67979.43,1647.58,1.0,1.0,365.0,246.38,1729.33,1901761.605,1,0,0,wild,40,0,0,60,0,0,0,0,0,0,0.673011667009257,0,0,0,0,0,1,0,0,1,1,1,1,0,5,176,7.576609225,7.667868042,2.93891,11.0157,7.02303541666666,31.39905,57.62235,43.9547958333333,6813373.471706,0.0,0.428541667,1.37125,0.0,0.058611111,0.050763889,0.009305556,0.503472222,0.93,0.163333333,0.037638889,0.0,0.035841,16.0,1.62416108758839,0.83431067243635
3635371,otaria byronia,carnivora,otariidae,360.0,193670.53,2112.38,1.0,1.0,363.96,311.55,1860.83,2397073.719,1,1,0,wild,40,0,0,60,0,0,0,0,0,0,0.673011667009257,0,0,0,0,1,1,0,0,1,1,1,1,0,6,381,9.293275892,8.317868042,6.62077,14.1883,10.1134558333333,26.4091,64.7996,44.6822916666667,9560497.802004,0.0,0.431979167,1.2308680555,0.0,0.0625,0.025069444,0.008333333,0.4899652775,0.347673611,0.1206597225,0.0284027775,0.000278,0.045519,17.5,1.60995784731638,0.926531948952809
3635718,calomys tener,rodentia,cricetidae,19.0,13.8,69.2,3.0,4.975,17.4,23.0,44.26,1710345.462,1,1,0,wild,0,0,0,0,0,0,0,0,0,100,0.0,1,0,1,1,0,0,0,0,0,0,0,0,1,4,81,9.458543243,15.38847046,21.33355,26.0546,24.1905708333333,13.0864,276.9635,124.442675,43529631.99544,0.0,0.2403819445,8.6034722225,0.162777778,1.7805902775,2.6180902775,0.0,31.83982639,2.661284722,47.72357639,0.099548611,0.0716235,0.490349,141.0,1.2657132310763,0.104661201079576
3637184,pudu puda,ruminantia,cervidae,252.0,9642.62,850.0,1.0,1.22,54.75,210.0,229.14,166426.175,1,1,0,wild,0,0,0,0,0,0,10,0,10,80,0.639031859650177,1,0,1,0,0,0,0,0,0,0,0,0,0,2,75,4.460821125,7.187914276,2.25222,14.3665,8.31364666666667,32.9167,206.872,93.518075,2947319.230306,0.1071527775,1.992013889,8.5698611115,0.0964930555,22.162743055,4.036111111,0.3315625,26.9778125,6.260208333,5.7065625,0.187986111,0.016918,0.21968,31.5,1.68529252978904,0.384331077956328
3637878,piliocolobus badius,primates,cercopithecidae,37.9,8430.4,574.45,0.5,1.0,783.93,151.41,1473.2,437233.8489,1,1,0,wild,0,0,0,0,0,0,20,0,0,80,0.500402423538188,1,0,0,0,0,0,0,0,0,0,0,0,0,1,276,10.01196146,10.72752686,24.5113,27.4839,25.85255,15.7861,369.699,176.1561,12428574.7815,0.0,0.0178125,0.1399305555,0.053888889,36.27263889,0.031215278,0.0,3.2872569445,0.0234722225,40.684965275,0.1708680555,0.075303,0.005891,151.0,0.878604799312351,0.0518458255716138
3637880,trachypithecus pileatus,primates,cercopithecidae,302.4,11219.93,575.0,0.5,1.5,391.76,198.0,1460.0,305182.4205,0,1,0,wild,0,0,0,0,0,0,30,0,0,70,0.610864302054894,1,0,0,0,0,0,0,0,0,0,0,0,0,1,47,4.829461465,5.915026855,15.9512,25.8151,22.2615416666667,9.48165,465.874,192.073075,137183524.85158,0.0,0.0327430555,13.711041665,0.0531944445,25.72559028,2.894861111,0.814826389,16.27920139,0.334722222,27.997430555,0.1409375,0.2140795,0.011679,117.5,1.53486104884927,0.0927716244754962
3639202,pteropus lylei,chiroptera,pteropodidae,244.8,319.75,237.49,1.0,1.0,104.69,166.0,730.0,106826.9747,1,0,1,wild,0,0,0,0,0,0,100,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,61,6.889686916,8.927722168,26.00395,29.66805,27.9033458333333,7.858465,292.823,141.319720416666,14345332.14065,0.0002083335,0.1353125,3.375347222,0.2806597225,8.6618055555,0.922847222,0.299027778,1.761527778,1.3923611115,62.87114583,0.933576389,0.321976,0.01747,108.5,0.898419237380087,0.137571614041359
3640029,crocidura lasiura,eulipotyphla,soricidae,48.0,19.4,92.145,3.5,3.098,21.925,26.0,81.003,1577925.439,1,0,0,wild,50,0,10,0,0,40,0,0,0,0,0.943348392329039,0,0,0,1,0,0,0,0,0,0,0,0,0,1,88,14.54830622,23.19355469,-15.8954,21.8954,4.38112416666667,4.99456,146.311,52.1802675,302385988.801625,0.000555556,4.09875,0.118611111,0.587986111,0.0,5.493819444,3.44375,19.846875,1.750763889,39.93368056,0.104861111,0.283583,0.045607,54.0,1.34665619860898,0.142847292261642
3640115,cercopithecus erythrotis,primates,cercopithecidae,432.0,3254.98,435.0,0.4,1.0,480.0,161.299,1709.767,55790.96959,0,1,0,wild,20,0,0,0,10,0,50,0,10,10,1.35923670066501,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,4.051199129,5.111095428,24.1889,26.8929,25.5010916666667,14.7355,397.049,197.195508333333,4063803.2891,0.0,0.025173611,0.632222222,0.076145833,80.549756945,2.1990972225,0.000763889,3.587361111,0.217951389,11.1794444435,0.748125,0.0382405,0.000934,173.0,0.713144957232416,0.292694832896202
3641870,eptesicus bottae,chiroptera,vespertilionidae,244.889,15.967,91.106,1.0,1.0,30.379,65.493,366.81,3885112.946,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,4,136,6.266036382,12.83475342,1.86371,28.2864,15.0930854416667,1.93216,38.3358,16.7565258333333,241960508.295768,0.0,51.93854167,10.69590278,0.116388889,0.0,0.0,0.000486111,0.041597222,4.756388889,6.044305556,0.003194444,0.051505,0.429803,46.0,0.958925429902715,0.375501815760958
3641873,plecotus kolombatovici,chiroptera,vespertilionidae,280.4,8.03,61.556,1.0,1.183,35.17,57.667,305.477,978020.3713,1,0,0,wild,100,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,1,4,43,9.43453455,7.861547089,7.22782,26.0417,16.3002916666667,4.93145,61.8117,33.2707466666667,94738724.82203,0.0,16.371805555,16.07826389,0.5302430555,0.017326389,0.1599305555,0.2940972225,1.7047222225,1.5257291665,26.38107639,0.0016666665,0.26245,0.252208,53.0,1.37551403426645,0.201900588002275
3642474,rhinolophus monoceros,chiroptera,rhinolophidae,188.4,10.62,46.898,1.0,1.0,46.89,83.99,660.378,22395.6,1,0,1,wild,100,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,177,17.2202586,34.42263184,14.8776,26.9586,21.6798,16.4836,280.283,130.836045833334,577150402.691337,0.0,0.013541667,7.107986111,0.197152778,12.90881944,2.239652778,1.054027778,17.92659722,0.493958333,31.87180556,0.127708333,0.151198,0.014688,115.0,1.47775943801065,0.0965289898209442
3642917,pteropus anetianus,chiroptera,pteropodidae,276.086,527.573,293.405,1.0,1.0,122.715,164.48,572.354,11333.51114,1,0,1,wild,0,0,0,0,0,0,100,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,7,6.273020249,7.177722168,23.2024,25.846,24.6267666666667,127.749,320.982,216.611333333333,568.387634,0.0,0.002638889,0.003888889,0.0,11.35513889,0.000625,0.016111111,0.033402778,0.004097222,4.707569444,0.424375,0.0,0.0,7.0,0.735056409965191,0.285297427181812
3642921,pteropus neohibernicus,chiroptera,pteropodidae,276.086,527.573,293.405,1.0,1.0,122.715,164.48,572.354,672546.2127,1,0,1,wild,0,0,0,0,0,0,100,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,21,11.42302025,14.15544434,25.8609,27.1093,26.6286166666667,174.364,327.097,248.40325,3224699.692672,0.0,0.009166667,0.3330555555,0.005034722,70.455173615,0.0021875,0.009027778,0.3611805555,0.0495833335,14.6275,1.0663194445,0.0896115,0.0013525,66.0,0.582927989782554,0.28556244403797
3642922,pteropus niger,chiroptera,pteropodidae,276.086,527.573,293.405,1.0,1.0,122.715,164.48,572.354,4413.638613,1,0,1,wild,0,0,0,0,0,0,100,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,64,6.463020249,9.227722168,19.0481,24.60405,21.9445166666667,73.2624,331.4035,161.674775,1154656.375,0.0,0.014027778,0.315902778,0.070069444,3.236875,0.74,0.002361111,0.441527778,0.120277778,9.322222222,0.256111111,0.0,0.0,3.0,1.10508547958135,0.165323839221377
3642923,pteropus ocularis,chiroptera,pteropodidae,276.086,527.573,293.405,1.0,1.0,122.715,164.48,572.354,26749.18483,1,0,1,wild,0,0,0,0,0,0,100,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7.123020249,8.027722168,25.0712,26.1091,25.6783833333333,108.272,367.333,214.490083333333,77641.649663,0.0,0.0066666665,0.050729167,0.024027778,32.18951389,0.001388889,0.0029166665,1.4769791665,0.0425,18.20392361,0.762673611,0.157693,0.0052165,34.0,0.866545095823403,0.226814264103318
3642924,pteropus ornatus,chiroptera,pteropodidae,276.086,527.573,293.405,1.0,1.0,122.715,164.48,572.354,18361.1572,1,0,1,wild,0,0,0,0,0,0,100,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,11.42302025,14.15544434,19.24105,25.0627,22.2568791666667,55.939,225.2815,115.744616666667,115420.11719,0.0,0.029965278,3.5479166665,0.002013889,17.499930555,0.195486111,0.0048958335,7.7181944445,0.778159722,13.53878472,0.629826389,0.0,0.0,7.0,1.40086232224096,0.183219434155581
