Unnamed: 0,Species,NCBI Taxon ID,Order,Family,Genus,envelope,circular,double_stranded,rna,segmented,positive_sense,negative_sense,size,gc,genes,budding,lysis,release_other,cytoplasm,CE_clathrin,CE_receptor,CE_glycoproteins,CE_other
1168,Chestnut teal chaphamaparvovirus 2,2759404,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,4302.0,39.5,4.0,False,True,False,False,True,False,False,False
1169,Chestnut teal chaphamaparvovirus 3,2759405,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,4387.0,39.0,4.0,False,True,False,False,True,False,False,False
1165,Pacific black duck chaphamaparvovirus,2759406,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1164,Pacific black duck chaphamaparvovirus 1,2759407,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,4323.0,39.0,4.0,False,True,False,False,True,False,False,False
1172,Grey teal chaphamaparvovirus,2759408,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1173,Chestnut teal aalivirus,2759411,Picornavirales,Picornaviridae,Aalivirus,False,False,False,True,False,True,False,,,,False,True,False,False,False,True,False,False
1177,Pacific black duck aalivirus,2759412,Picornavirales,Picornaviridae,Aalivirus,False,False,False,True,False,True,False,,,,False,True,False,False,False,True,False,False
1174,Chestnut teal megrivirus,2759413,Picornavirales,Picornaviridae,Megrivirus,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
1180,Wood duck megrivirus,2759414,Picornavirales,Picornaviridae,Megrivirus,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
1176,Pacific black duck sicinivirus-like virus,2759415,Picornavirales,Picornaviridae,Sicinivirus,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
1175,Chestnut teal sicinivirus-like virus,2759416,Picornavirales,Picornaviridae,Sicinivirus,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
1163,Pacific black duck adeno-associated virus,2759417,Piccovirales,Parvoviridae,Dependoparvovirus,False,False,True,False,True,False,False,,,,False,True,False,False,True,False,False,False
1178,Pacific black duck anativirus-like virus,2759419,Picornavirales,Picornaviridae,Anativirus,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
1166,Pacific black duck aveparvovirus,2759420,Piccovirales,Parvoviridae,Aveparvovirus,False,False,True,False,True,False,False,,,,False,True,False,False,True,False,False,False
1122,Poecivirus sp.,2759496,Picornavirales,Picornaviridae,Poecivirus,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
1171,Wood duck chaphamaparvovirus,2759604,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1128,Antarctic virus 1_II_CPGEORsw003Ad,2761171,,,,True,True,False,False,True,False,False,2322.0,53.5,,True,True,True,True,True,True,True,True
1129,Antarctic virus 1_II_CPGEORsw003Ch,2761172,,,,True,True,False,False,True,False,False,2322.0,53.5,,True,True,True,True,True,True,True,True
1126,Antarctic virus 1_I_CPGEORsw001Ad,2761173,,,,True,True,False,False,True,False,False,2323.0,53.0,,True,True,True,True,True,True,True,True
1127,Antarctic virus 1_I_CPGEORsw002Ad,2761174,,,,True,True,False,False,True,False,False,2323.0,53.0,,True,True,True,True,True,True,True,True
1133,Antarctic virus 2_I_GPYANKsw001Ad,2761175,,,,True,True,False,False,True,False,False,1944.0,48.0,,True,True,True,True,True,True,True,True
1134,Antarctic virus 2_I_GPYANKsw001Ch,2761176,,,,True,True,False,False,True,False,False,1944.0,48.0,,True,True,True,True,True,True,True,True
1135,Antarctic virus 2_I_GPYANKsw002Ad,2761177,,,,True,True,False,False,True,False,False,1944.0,48.0,,True,True,True,True,True,True,True,True
1136,Antarctic virus 2_I_GPYANKsw003Ad,2761178,,,,True,True,False,False,True,False,False,1944.0,48.0,,True,True,True,True,True,True,True,True
1137,Antarctic virus 2_I_GPYANKsw004Ad,2761179,,,,True,True,False,False,True,False,False,1944.0,48.0,,True,True,True,True,True,True,True,True
1138,Antarctic virus 3_III_KPSTAsw010Ad,2761180,,,,True,True,False,False,True,False,False,2713.0,50.5,,True,True,True,True,True,True,True,True
1139,Antarctic virus 3_III_KPSTAsw014Ch,2761181,,,,True,True,False,False,True,False,False,2712.0,50.5,,True,True,True,True,True,True,True,True
1141,Antarctic virus 3_III_KPSTAsw016Ch,2761182,,,,True,True,False,False,True,False,False,2712.0,50.5,,True,True,True,True,True,True,True,True
1142,Antarctic virus 3_III_KPSTAsw018Ch,2761183,,,,True,True,False,False,True,False,False,2713.0,50.5,,True,True,True,True,True,True,True,True
1143,Antarctic virus 3_III_KPSTAsw019Ch,2761184,,,,True,True,False,False,True,False,False,2712.0,50.5,,True,True,True,True,True,True,True,True
1131,Antarctic virus 3_II_CPHALFsw005Ad,2761185,,,,True,True,False,False,True,False,False,2705.0,49.5,,True,True,True,True,True,True,True,True
1140,Antarctic virus 3_IV_KPSTAsw015Ch,2761186,,,,True,True,False,False,True,False,False,2709.0,50.5,,True,True,True,True,True,True,True,True
1130,Antarctic virus 3_I_CPHALFsw004Ad,2761187,,,,True,True,False,False,True,False,False,2720.0,50.0,,True,True,True,True,True,True,True,True
1132,Antarctic virus 3_V_CPHALFsw003Ad,2761188,,,,True,True,False,False,True,False,False,2689.0,50.0,,True,True,True,True,True,True,True,True
1145,Antarctic virus 4_II_KPSTAsw004Ad,2761189,,,,True,True,False,False,True,False,False,2728.0,50.5,,True,True,True,True,True,True,True,True
1146,Antarctic virus 4_II_KPSTAsw014Ch,2761190,,,,True,True,False,False,True,False,False,2728.0,50.5,,True,True,True,True,True,True,True,True
1147,Antarctic virus 4_II_KPSTAsw015Ch,2761191,,,,True,True,False,False,True,False,False,2728.0,50.5,,True,True,True,True,True,True,True,True
1148,Antarctic virus 4_II_KPSTAsw016Ch,2761192,,,,True,True,False,False,True,False,False,2727.0,50.5,,True,True,True,True,True,True,True,True
1149,Antarctic virus 4_II_KPSTAsw017Ch,2761193,,,,True,True,False,False,True,False,False,2728.0,50.5,,True,True,True,True,True,True,True,True
1150,Antarctic virus 4_II_KPSTAsw018Ch,2761194,,,,True,True,False,False,True,False,False,2729.0,50.5,,True,True,True,True,True,True,True,True
1151,Antarctic virus 4_II_KPSTAsw019Ch,2761195,,,,True,True,False,False,True,False,False,2729.0,50.5,,True,True,True,True,True,True,True,True
1144,Antarctic virus 4_I_KPSTAsw001Ad,2761196,,,,True,True,False,False,True,False,False,2721.0,51.5,,True,True,True,True,True,True,True,True
1152,Antarctic virus 4_I_KPSTAsw002Ad,2761197,,,,True,True,False,False,True,False,False,2721.0,51.5,,True,True,True,True,True,True,True,True
1153,Antarctic virus 4_I_KPSTAsw008Ad,2761198,,,,True,True,False,False,True,False,False,2721.0,51.5,,True,True,True,True,True,True,True,True
1154,Antarctic virus 4_I_KPSTAsw009Ad,2761199,,,,True,True,False,False,True,False,False,2721.0,51.5,,True,True,True,True,True,True,True,True
1155,Antarctic virus 4_I_KPSTAsw010Ad,2761200,,,,True,True,False,False,True,False,False,2721.0,51.5,,True,True,True,True,True,True,True,True
1156,Antarctic virus 5_I_KPSTAsw001Ad,2761201,,,,True,True,False,False,True,False,False,2719.0,49.5,,True,True,True,True,True,True,True,True
1157,Antarctic virus 5_I_KPSTAsw002Ad,2761202,,,,True,True,False,False,True,False,False,2719.0,49.5,,True,True,True,True,True,True,True,True
1158,Antarctic virus 5_I_KPSTAsw004Ad,2761203,,,,True,True,False,False,True,False,False,,,,True,True,True,True,True,True,True,True
1159,Antarctic virus 5_I_KPSTAsw008Ad,2761204,,,,True,True,False,False,True,False,False,2719.0,49.5,,True,True,True,True,True,True,True,True
1160,Antarctic virus 5_I_KPSTAsw009Ad,2761205,,,,True,True,False,False,True,False,False,2719.0,49.5,,True,True,True,True,True,True,True,True
1161,Antarctic virus 5_I_KPSTAsw018Ch,2761206,,,,True,True,False,False,True,False,False,2719.0,49.5,,True,True,True,True,True,True,True,True
1162,Antarctic virus 5_I_KPSTAsw020Ch,2761207,,,,True,True,False,False,True,False,False,2719.0,49.5,,True,True,True,True,True,True,True,True
1124,Antarctic virus 6_I_APBOOTsw001Ad,2761208,,,,True,True,False,False,True,False,False,2329.0,49.0,,True,True,True,True,True,True,True,True
1125,Antarctic virus 6_I_APBOOTsw001Ch,2761209,,,,True,True,False,False,True,False,False,2329.0,49.0,,True,True,True,True,True,True,True,True
281,Pigeon gyrovirus,2766787,,Anelloviridae,Gyrovirus,False,True,True,False,False,False,False,2573.0,54.0,2.0,False,True,False,False,False,True,False,False
1120,Lonchura striata deltavirus,2766951,,Kolmioviridae,Deltavirus,True,True,False,True,True,False,True,1708.0,56.0,1.0,True,False,False,False,False,True,False,False
942,Bruthen virus,2776920,Bunyavirales,Phenuiviridae,Phlebovirus,True,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
940,Loch Leven virus,2776924,Picornavirales,Picornaviridae,Hepatovirus,False,False,False,True,False,True,False,,,,False,True,False,True,True,False,False,False
934,Maypo virus,2776959,Reovirales,Sedoreoviridae,Rotavirus,False,False,True,True,True,False,False,,,,True,False,False,True,False,False,True,False
935,Neva virus,2776960,Stellavirales,Astroviridae,,False,False,False,True,False,True,False,,,,False,False,True,True,False,True,False,False
937,Blencathra virus,2776961,Stellavirales,Astroviridae,,False,False,False,True,False,True,False,,,,False,False,True,True,False,True,False,False
938,Carnarvon virus,2776962,Stellavirales,Astroviridae,,False,False,False,True,False,True,False,,,,False,False,True,True,False,True,False,False
932,Waterwitch virus,2776963,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
933,Whistler virus,2776964,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
936,Netherby virus,2776965,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
941,British Admiral virus,2776966,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
931,Cataraqui virus,2776967,Reovirales,Spinareoviridae,Orthoreovirus,False,False,True,True,True,False,False,,,,False,False,True,True,True,False,False,False
930,Shorebird deltacoronavirus,2776968,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,,,,True,False,False,True,False,False,True,False
1117,Blue tit hepacivirus,2777463,Amarillovirales,Flaviviridae,Hepacivirus,True,False,False,True,False,True,False,,,,True,False,False,True,True,False,False,False
1118,Magpie hepacivirus,2777467,Amarillovirales,Flaviviridae,Hepacivirus,True,False,False,True,False,True,False,,,,True,False,False,True,True,False,False,False
1119,Pelican hepacivirus,2777469,Amarillovirales,Flaviviridae,Hepacivirus,True,False,False,True,False,True,False,,,,True,False,False,True,True,False,False,False
1116,Passerine adenovirus 1,2779174,Rowavirales,Adenoviridae,Atadenovirus,False,False,True,False,False,False,False,39644.0,53.5,,False,True,False,False,False,False,True,False
1110,Avian gyrovirus 13,2781374,,Anelloviridae,Gyrovirus,False,True,True,False,False,False,False,2195.0,46.5,2.0,False,True,False,False,False,True,False,False
1114,Duck genomovirus VC16,2781375,Geplafuvirales,Genomoviridae,,False,True,False,False,False,True,True,,,,False,False,True,False,False,True,False,False
1115,Duck genomovirus VC17,2781376,Geplafuvirales,Genomoviridae,,False,True,False,False,False,True,True,,,,False,False,True,False,False,True,False,False
1113,Duck associated circular virus VC9,2781378,Geplafuvirales,Genomoviridae,,False,True,False,False,False,True,True,,,,False,False,True,False,False,True,False,False
1108,Gyrovirus 9,2781379,,Anelloviridae,Gyrovirus,False,True,True,False,False,False,False,2215.0,45.0,3.0,False,True,False,False,False,True,False,False
1111,Gyrovirus VC5,2781380,,Anelloviridae,Gyrovirus,False,True,True,False,False,False,False,,,,False,True,False,False,False,True,False,False
1112,Gyrovirus VC7,2781381,,Anelloviridae,Gyrovirus,False,True,True,False,False,False,False,,,,False,True,False,False,False,True,False,False
1109,Duck ssDNA virus,2781382,,,,True,True,True,True,True,True,True,1621.0,42.0,,True,True,True,True,True,True,True,True
1105,Chaphamaparvovirus gyb-MR3/2015/HUN,2785213,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1106,Montifringilla taczanowskii coronavirus N,2794340,Nidovirales,Coronaviridae,Deltacoronavirus,True,False,False,True,False,True,False,,,,True,False,False,True,False,False,True,False
1028,Accipiter gentilis parvoviridae sp.,2794463,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
997,Aegithalos caudatus parvoviridae sp.,2794464,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1035,Arundinax aedon parvoviridae sp.,2794465,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1029,Ara ararauna parvoviridae sp.,2794466,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1027,Ara severa parvoviridae sp.,2794467,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1036,Bonasa bonasia parvoviridae sp.,2794468,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1030,Carpodacus sibiricus parvoviridae sp.,2794469,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
949,Cecropis daurica parvoviridae sp.,2794470,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
999,Chrysolophuspictus parvoviridae sp.,2794471,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
951,Ciconia boyciana parvoviridae sp.,2794472,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
952,Cyanopica cyanus parvoviridae sp.,2794473,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1006,Cygnus columbianus parvoviridae sp.,2794474,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
953,Dendrocopos leucotos parvoviridae sp.,2794475,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
954,Emberiza chrysophrys parvoviridae sp.,2794476,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
950,Emberiza pusilla parvoviridae sp.,2794477,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
996,Emberiza rustica parvoviridae sp.,2794478,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1040,Emberiza tristrami parvoviridae sp.,2794479,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
955,Ficedula mugimaki parvoviridae sp.,2794480,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
963,Emberiza spodocephala parvoviridae sp.,2794481,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
964,Lanius cristatus parvoviridae sp.,2794482,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
956,Lophura nycthemera parvoviridae sp.,2794483,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
998,Ara ararauna Chaphamaparvovirus,2794484,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1000,Cygnus atratus Chaphamaparvovirus,2794485,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1039,Cygnus columbianus Chaphamaparvovirus,2794486,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1008,Dendrocopos leucotos Chaphamaparvovirus,2794487,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1007,Emberiza pusilla Chaphamaparvovirus,2794488,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1014,Fringilla montifringilla Chaphamaparvovirus,2794489,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1013,Grus japonensis Chaphamaparvovirus,2794490,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1012,Luscinia cyane Chaphamaparvovirus,2794491,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1017,Turdus pallidus Chaphamaparvovirus,2794492,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1010,Nandayus nenday Chaphamaparvovirus,2794493,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1022,Psittacidae Chaphamaparvovirus,2794494,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1037,Ciconia boyciana parvo-like hybrid virus,2794504,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1031,Cygnus atratus parvoviridae sp.,2794505,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
995,Ficedula parva parvoviridae sp.,2794506,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1005,Fringilla montifringilla parvoviridae sp.,2794507,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1026,Garrulus glandarius parvoviridae sp.,2794508,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1015,Cygnus columbianus parvo-like hybrid virus,2794509,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
975,Emberiza pusilla parvo-like hybrid virus,2794510,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
979,Grus japonensis parvo-like hybrid virus,2794511,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
972,Grus japonensis parvoviridae sp.,2794512,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
957,Luscinia cyane parvoviridae sp.,2794513,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1032,Luscinia sibilans parvo-like hybrid virus,2794515,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
958,Luscinia sibilans parvoviridae sp.,2794516,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1020,Motacilla cinerea parvo-like hybrid virus,2794517,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
977,Motacilla cinerea parvoviridae sp.,2794518,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1001,Nandayus nenday parvoviridae sp.,2794519,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1025,Otus scops parvoviridae sp.,2794520,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1019,Parus major parvoviridae sp.,2794521,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1009,Passer montanus parvoviridae sp.,2794522,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
971,Pavo cristatus parvo-like hybrid virus,2794523,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
994,Pavo cristatus parvoviridae sp.,2794524,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
946,Turdus naumanni parvoviridae sp.,2794525,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
980,Turdus pallidus parvoviridae sp.,2794526,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
976,Periparus ater parvoviridae sp.,2794527,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
970,Phoenicopteridae parvo-like hybrid virus,2794528,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
981,Phoenicopteridae parvoviridae sp.,2794529,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
993,Phoenicopterus roseus parvo-like hybrid virus,2794530,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
959,Phoenicurus auroreus parvoviridae sp.,2794531,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1023,Phylloscopus proregulus parvoviridae sp.,2794532,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
948,Phylloscopus schwarzi parvoviridae sp.,2794533,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
960,Phylloscopus fuscatus parvoviridae sp.,2794534,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1003,Psittacidae parvo-like hybrid virus,2794535,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
947,Psittacidae parvoviridae sp.,2794536,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1024,Syrmaticus ellioti parvo-like hybrid virus,2794537,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1018,Turdus hortulorum parvoviridae sp.,2794538,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
961,Phylloscopus inornatus parvoviridae sp.,2794539,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
962,Tarsiger cyanurus parvoviridae sp.,2794540,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
978,Periparus ater Ichthamaparvovirus,2794548,Piccovirales,Parvoviridae,Ichthamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
974,Phylloscopus fuscatus Ichthamaparvovirus,2794549,Piccovirales,Parvoviridae,Ichthamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
973,Phylloscopus proregulus Ichthamaparvovirus,2794550,Piccovirales,Parvoviridae,Ichthamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
982,Turdus naumanni Ichthamaparvovirus,2794551,Piccovirales,Parvoviridae,Ichthamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1011,Luscinia cyane Ichthamaparvovirus,2794553,Piccovirales,Parvoviridae,Ichthamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1021,Lophura nycthemera aveparvovirus,2794554,Piccovirales,Parvoviridae,Aveparvovirus,False,False,True,False,True,False,False,,,,False,True,False,False,True,False,False,False
1016,Ara ararauna aveparvovirus,2794555,Piccovirales,Parvoviridae,Aveparvovirus,False,False,True,False,True,False,False,,,,False,True,False,False,True,False,False,False
1004,Psittacidae aveparvovirus,2794556,Piccovirales,Parvoviridae,Aveparvovirus,False,False,True,False,True,False,False,,,,False,True,False,False,True,False,False,False
1002,Phylloscopus parvoviridae sp.,2794563,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1033,Accipiter gentilis parvo-like hybrid virus,2794564,Piccovirales,Parvoviridae,,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
1038,Phylloscopus proregulus Brevihamaparvovirus,2794566,Piccovirales,Parvoviridae,Brevihamaparvovirus,False,False,True,False,True,False,False,,,,False,True,False,False,True,False,False,False
1034,Anser anser dependoparvovirus,2794569,Piccovirales,Parvoviridae,Dependoparvovirus,False,False,True,False,True,False,False,,,,False,True,False,False,True,False,False,False
527,Psittacidae dependoparvovirus,2794570,Piccovirales,Parvoviridae,Dependoparvovirus,False,False,True,False,True,False,False,,,,False,True,False,False,True,False,False,False
1102,Pacific black duck astrovirus,2798286,Stellavirales,Astroviridae,,False,False,False,True,False,True,False,,,,False,False,True,True,False,True,False,False
1099,Pacific black duck aviadenovirus,2798287,Rowavirales,Adenoviridae,Aviadenovirus,False,False,True,False,False,False,False,,,,False,True,False,False,False,False,True,False
1101,Pacific black duck calicivirus,2798288,Picornavirales,Caliciviridae,,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
1103,Pacific black duck orthoreovirus,2798289,Reovirales,Spinareoviridae,Orthoreovirus,False,False,True,True,True,False,False,,,,False,False,True,True,True,False,False,False
1104,Chestnut teal astrovirus,2798290,Stellavirales,Astroviridae,,False,False,False,True,False,True,False,,,,False,False,True,True,False,True,False,False
1100,Grey teal gyrovirus,2798291,,Anelloviridae,Gyrovirus,False,True,True,False,False,False,False,,,,False,True,False,False,False,True,False,False
1096,French Guiana picornavirus,2803188,Picornavirales,Picornaviridae,,False,False,False,True,False,True,False,7645.0,44.0,,False,True,False,True,False,True,False,False
1097,French Guiana reovirus,2803189,Reovirales,,,False,False,True,True,True,False,False,,,,True,True,True,True,False,True,False,False
914,Chuviridae sp.,2809007,Jingchuvirales,Chuviridae,,False,False,False,True,True,False,True,,,,False,False,True,True,False,False,True,False
803,Anativirus sp.,2809150,Picornavirales,Picornaviridae,Anativirus,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
575,Avastrovirus sp.,2809168,Stellavirales,Astroviridae,Avastrovirus,False,False,False,True,False,True,False,,,,False,False,True,True,False,True,False,False
928,Avisivirus sp.,2809172,Picornavirales,Picornaviridae,Avisivirus,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
929,Bavovirus sp.,2809180,Picornavirales,Caliciviridae,Bavovirus,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
531,Chaphamaparvovirus sp.,2809295,Piccovirales,Parvoviridae,Chaphamaparvovirus,False,False,False,False,False,False,False,,,,False,True,False,False,True,False,False,False
834,Durnavirales sp.,2809355,Durnavirales,,,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,True
514,Gallivirus sp.,2809412,Picornavirales,Picornaviridae,Gallivirus,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
832,Ghabrivirales sp.,2809433,Ghabrivirales,,,True,True,True,True,True,True,True,,,,True,True,True,True,True,True,True,True
495,Grusopivirus sp.,2809444,Picornavirales,Picornaviridae,Grusopivirus,False,False,False,True,False,True,False,,,,False,True,False,True,False,True,False,False
806,Huchismacovirus sp.,2809473,Cremevirales,Smacoviridae,Huchismacovirus,True,True,False,False,False,False,False,2459.0,42.0,,False,False,True,False,False,False,False,False
