NCBI Taxon ID,mass,range size,habitat density,migration,evolutionary distinctiveness,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
670352,214,3294837,3,3,111,0.1413543,0.074215986,0.18052022,0.05241562,-0.13344929,-0.16732913,-0.032635376,0.013248131,0.089079,0.07651381,0.31859627,0.08075327,0.08814472,-0.095429376,0.15391254,0.002829546,0.102843784,0.04574563,-0.037496384,-0.106004685,-0.012888782,-0.23170847,-0.01649715,-0.0893376,0.0034415945,-0.07873416,-0.071556784,-0.051860947,0.09296891,0.12195656,0.17810653,0.1942463,0.22727223,-0.16576485,0.018951863,0.15259102,-0.0998639,0.17282674,-0.21125859,-0.271581,0.14771333,0.050652575,0.07378481,0.16685651,-0.106356606,-0.16333318,0.031765442,-0.21966785,-0.18559328,0.052110836
359986,566,24300174,3,1,111,0.104740515,-0.006617278,0.11704352,-0.08515915,-0.23218623,-0.0030373186,-0.10922566,0.037427995,-0.048114408,0.25680912,0.2258172,0.08962071,0.09102349,-0.100940935,0.1875969,-0.047770962,0.15721157,0.0501243,-0.039973717,-0.09398645,-0.09436297,-0.1746242,-0.09752105,-0.2677163,-0.0465137,-0.01861509,-0.096200794,0.043310173,0.072169594,0.12186092,0.06723706,0.2196402,0.1837769,-0.11468752,-0.1027357,0.16805074,-0.15982048,0.049075577,-0.1761335,-0.24601144,0.07319146,0.051159207,0.23815319,-0.013862625,-0.06601922,-0.18546888,-0.02642582,-0.18500745,-0.26807532,0.010567283
110915,1202,3654390,3,3,111,0.06261159,-0.016379096,0.19110091,-0.099044584,-0.2961416,0.040562183,-0.17199188,0.24547388,-0.10626052,0.1533436,0.19293806,-0.068544,-0.0007816851,-0.27581096,0.18294823,-0.044758134,0.24762017,-0.015875757,0.002936259,-0.09186601,-0.07055288,-0.1546479,-0.18456174,-0.2416792,-0.09938274,-0.120221116,0.020755414,0.1257497,0.08378941,0.21812017,0.14011902,-0.01370969,0.1103002,-0.19565123,0.0328962,0.054777898,-0.09092548,0.24411373,-0.15380937,-0.2791528,0.0142916795,-0.033908658,0.2553511,-0.07917267,-0.0016698041,-0.10879271,0.1385597,-0.20996988,-0.2335022,-0.20174049
80367,1023,17383434,3,3,111,0.15713505,0.026593097,0.16286382,-0.05000768,-0.11029084,-0.07062433,-0.16488105,0.17621654,0.0045760013,0.07588867,0.23136032,-0.056429517,0.09879698,-0.2228957,0.07883179,-0.09949068,0.16622138,0.0052542686,-0.01172515,-0.18949494,0.10796845,-0.22805962,-0.21438357,-0.11149069,-0.031052012,-0.08361508,-0.07969816,-0.10179317,0.109911196,0.17651056,0.0751269,0.0829077,0.14804715,-0.14504823,0.12526372,0.054897413,0.00082360394,0.25863874,-0.097453415,-0.24772552,0.02966292,0.055848125,0.16391584,0.005497545,-0.07178059,-0.0772894,0.088612005,-0.1739082,-0.25600895,-0.121575646
9117,5825,6122,3,3,111,0.1713686,-0.016558267,0.18068688,-0.052462243,-0.11491282,-0.0975438,-0.10233517,0.14613287,-0.08692454,0.11724101,0.20830384,-0.0058243126,-0.05005205,-0.116401464,0.097108305,-0.05925648,0.19698933,0.031710703,-0.043410573,-0.15119675,0.028601935,-0.19098167,-0.21686542,-0.07876295,0.027149066,-0.10235905,0.0020836173,-0.09053467,0.07309998,0.10987288,0.2197566,0.20068616,0.117808595,-0.099283695,-0.007816859,0.12448607,6.743893e-05,0.24845085,-0.19750273,-0.2922517,0.02079451,0.13282904,0.0550112,0.1034244,-0.08844915,-0.14692493,0.082072124,-0.21147884,-0.19770025,-0.053715028
1109026,24,6904095,1,1,111,0.18972504,0.177521,0.20835921,0.05647549,-0.33146617,-0.027771212,-0.18347919,0.1183749,-0.08974351,0.2028791,0.18602046,-0.017795749,-0.10994151,-0.05708964,0.018375754,-0.017703023,0.25753185,0.07323243,-0.053501036,-0.048992172,0.05230084,-0.24802274,0.03777864,-0.24550715,-0.10020469,-0.015297905,-0.0257113,0.08509026,0.049174823,0.08580765,0.11026601,0.17960292,0.011802236,-0.12680188,-0.033171672,0.14351761,0.039261773,0.06264459,-0.20733337,-0.45653132,-0.012048289,0.102637455,0.15685958,-0.088006765,-0.028219035,-0.1020432,0.020203833,-0.19987646,-0.2390957,-0.01930573
986097,631,115082,2,1,111,0.08349314,-0.09242678,0.31350482,0.08698947,-0.2976155,0.15147096,-0.0860894,0.1790402,-0.05031127,0.33058843,0.25615132,-0.037039366,0.023436558,-0.07293862,0.18069908,-0.0732291,0.24450827,0.07410994,-0.10459289,0.0326673,-0.08745373,-0.27673817,-0.10570513,-0.3459851,0.011819191,-0.123591445,-0.12007826,0.11645026,0.07699032,0.116101354,0.14294529,0.2572283,0.058197193,-0.10460468,-0.08434984,0.14716573,-0.011381637,0.1358612,-0.10727492,-0.28274497,-0.006047152,0.17705224,0.101055205,0.002309084,-0.120404325,-0.17604831,0.08119471,-0.1203025,-0.14316735,-0.09776157
115654,2000,80538,2,1,111,0.11756082,0.015629001,0.25854224,0.016041638,-0.2810786,-0.061438307,-0.10727933,0.003607139,-0.053543817,0.17421207,0.21543807,-0.09520996,0.0017607585,-0.11488651,0.024639592,0.021083755,0.22310379,0.13104731,-0.034744736,-0.09738819,0.13265951,-0.18810959,-0.13471651,-0.24274988,0.01130949,-0.12362986,0.09752745,0.075207345,0.109271705,0.12994881,0.20894355,0.20545839,0.049669266,-0.1119995,-0.1525225,0.19052157,-0.03941446,0.15161496,-0.10499127,-0.1922737,0.027865047,0.22991818,0.17507464,-0.09987146,0.05738797,-0.18798366,0.058736645,-0.24961185,-0.1662861,-0.046475798
279953,110,10398468,3,3,111,0.12441231,0.109204754,0.24797921,0.060156528,0.012795404,-0.11291862,0.050809614,0.05527013,0.045829672,0.03487621,0.2649974,-0.079481274,0.08588381,-0.14859776,0.13158724,-0.034994077,0.1277198,-0.025610674,-0.078529224,-0.05544486,-0.011478631,-0.23506135,-0.0032681227,-0.1673009,-0.03453549,0.016402198,-0.049909595,-0.2012848,0.06973496,0.21102636,0.1638822,0.18465967,0.2993081,-0.2692404,0.08024714,0.06639897,-0.08151881,0.20701487,-0.17712776,-0.32799935,0.06509934,0.07689117,0.03159261,0.010177683,0.0014466152,-0.02730222,0.15195571,-0.19085237,-0.1534066,-0.10016435
9209,2528,24540702,3,2,111,0.10696286,0.052161742,0.14079115,-0.031871356,-0.10302482,-0.08755601,-0.1614153,0.11144596,0.009299744,0.079619,0.22802791,-0.09647891,0.09103714,-0.26849303,0.13575478,-0.084557235,0.20050703,0.020914588,0.00016900524,-0.2190057,0.11266236,-0.33283508,-0.22767961,-0.10353137,-0.04841184,-0.090285495,-0.09939332,-0.057548724,0.13389891,0.20637183,0.042505004,0.11305328,0.11564638,-0.1370599,0.10149469,0.10011958,-0.014712984,0.25305223,-0.102570176,-0.2739914,0.004341664,0.06764284,0.14311358,0.0703562,-0.06254837,-0.04186047,0.06556256,-0.16914847,-0.2700125,-0.10230976
1630616,62,2370427,3,3,111,0.1867387,0.05241858,0.19737989,0.025786985,-0.031986225,-0.057200518,-0.084723875,0.049491365,0.06907137,0.12289545,0.2862414,0.043447167,0.10250828,-0.12807631,0.14731565,-0.03268597,0.14438064,0.019134007,-0.014840942,-0.08371116,0.0582624,-0.25931674,-0.1261156,-0.061411425,-0.052955396,-0.10770575,-0.011708641,-0.039638966,0.08535342,0.19954883,0.16948748,0.19390056,0.21797545,-0.1870721,0.06261062,0.1302202,-0.03056661,0.1867516,-0.17742117,-0.24257526,0.06598239,0.09485078,0.028919417,0.10801613,-0.082015775,-0.10805163,0.074696675,-0.17990193,-0.21166936,-0.0947886
244075,430,814389,1,1,111,0.07729295,0.09346467,0.2932443,0.049462497,-0.24480565,-0.03316758,-0.18931809,0.095774144,-0.022527102,0.20112456,0.29928213,-0.120399535,-0.06129117,-0.077678174,0.115949824,-0.020675486,0.25755087,0.033960838,-0.017003607,0.043670066,-0.040358376,-0.19512495,-0.021578692,-0.31098354,-0.09711855,-0.051769458,-0.18420102,0.076594226,0.15679994,0.015198521,0.06359161,0.1932052,0.03269922,-0.13079926,-0.067034185,0.16116668,0.07514274,0.012365904,-0.16080737,-0.37355676,0.07595572,0.1617096,0.12882216,-0.079118654,-0.1136136,-0.06272708,0.06701148,-0.24113634,-0.1826495,-0.092642434
28724,218,523221,1,1,111,0.27544948,0.20314774,0.19716167,0.036202915,-0.2384753,-0.13926995,-0.11607413,0.20538677,-0.06594978,0.14758489,0.20947951,0.040671594,-0.033793468,-0.034439526,0.03952429,-0.05813478,0.2236403,0.12514387,-0.13538082,0.0014846213,7.616542e-05,-0.16825257,0.0073879063,-0.14340788,-0.124086805,-0.07049143,-0.03672784,-0.014528789,0.08136123,0.032539263,0.09676457,0.12629935,0.051302776,-0.15856656,0.020313539,0.10598038,-0.023036005,0.09735611,-0.22072212,-0.48786592,-0.0039607994,0.12624876,0.11647567,-0.11551826,-0.09662145,-0.07887226,0.07557259,-0.2087035,-0.24634542,0.00917279
217133,58,1198699,3,3,111,0.18294924,-0.038589247,0.18086137,0.020281026,-0.043129813,-0.09097521,-0.09184933,-0.01273771,0.115497276,0.0779908,0.28258854,0.030956186,0.11766814,-0.19568795,0.1768404,-0.018092088,0.14080963,0.02395939,-0.05700284,-0.09198904,0.11653845,-0.24024194,-0.07638514,-0.07150682,0.03506153,-0.120123245,0.016287116,-0.036307696,0.09173908,0.24217354,0.17020038,0.21233797,0.2493997,-0.23320809,0.08023315,0.10099698,-0.12287248,0.26267642,-0.19719861,-0.17209442,0.054801174,0.08697501,0.031390287,0.07955517,-0.08088937,-0.09406467,0.10483822,-0.13045192,-0.17259121,-0.05801764
229553,270,4372,2,1,111,0.071511276,0.07739358,0.29641598,0.088058814,-0.26342857,-0.014783472,-0.1455943,0.053155873,-0.08386625,0.24144703,0.25074175,-0.11390157,-0.13813585,-0.02799204,0.07619463,-0.019743696,0.26102373,-0.04783196,-0.065896675,-0.009116627,-0.0834864,-0.17894013,-0.068247534,-0.2589206,-0.10112566,0.018338338,-0.1346131,-0.0400972,-0.00044669956,0.027925357,0.111920305,0.14354548,-0.04298513,-0.12663665,-0.033010367,0.12429258,-0.046149943,0.10137197,-0.18327476,-0.3456533,-0.0025864094,0.0910261,0.089974195,-0.019554935,-0.058571305,-0.12805277,0.024410732,-0.068212,-0.17039604,-0.14589676
198806,131,8562267,3,3,111,0.23401389,-0.075724036,0.1340464,-0.035879143,-0.05987691,-0.091545135,-0.11820057,0.10378948,0.050360203,0.09060375,0.26168776,0.018449962,0.11340091,-0.20500275,0.16578081,0.005507922,0.107875094,0.04219271,-0.049607504,-0.10683971,0.11542761,-0.25810003,-0.14804955,-0.06266908,-0.031008292,-0.15882698,-0.00060774735,-0.029316828,0.10290074,0.2432823,0.1431074,0.14713795,0.17320403,-0.20751859,0.07930692,0.056144267,-0.069873594,0.266443,-0.19722435,-0.1432913,0.061439566,0.076740816,0.027907176,0.12429502,-0.09268504,-0.0451252,0.09883951,-0.18076968,-0.20457,-0.033982106
193059,95,4927539,2,1,111,0.19990265,0.14446616,0.19706295,0.013036201,-0.32579485,-0.067422256,-0.06658327,0.2157496,-0.04308385,0.21271628,0.24656376,0.06218478,0.07868533,-0.14393364,0.06326783,-0.1552647,0.17670548,-0.036296718,-0.18216346,-0.048890643,-0.008309875,-0.27120227,-0.040705066,-0.1818911,-0.034230784,0.010171113,-0.052471142,-0.062561296,-0.00025755912,0.14372379,0.1675859,0.16190656,-0.04247054,-0.20099625,0.05529026,0.092041224,-0.017796904,0.19839951,-0.075798474,-0.43285388,0.029640203,0.19335239,0.031938553,-0.16632289,-0.051445425,-0.14220762,0.24186735,-0.096305676,-0.27059233,0.011307642
57074,251,332466,1,1,111,0.10292068,0.09922931,0.30070716,0.06622061,-0.22167704,0.0016411245,-0.19497053,0.07918435,-0.049146246,0.22300449,0.23453256,-0.08524478,-0.13567744,-0.062701434,0.020127714,-0.011516086,0.29990855,0.0012181923,-0.0610721,0.038605534,-0.05209194,-0.18334112,-0.06824588,-0.27086377,-0.081859216,-0.017612766,-0.0773586,0.023988947,0.13344854,0.024124555,0.082842216,0.15559632,0.01255358,-0.14729899,-0.10921715,0.197173,0.022519091,0.0399931,-0.16832057,-0.39557877,-0.0037626587,0.16311638,0.12693481,-0.08806215,-0.091828324,-0.06430079,0.02842431,-0.18198347,-0.16540745,-0.08206348
203439,1616,3200134,3,3,111,0.08003486,0.0931687,0.24247159,-0.009471711,-0.0622593,-0.041800205,-0.061760627,0.07355133,0.027232483,0.05367659,0.32447484,-0.022779886,0.19103289,-0.25112492,0.15610665,-0.09227606,0.2311022,-0.021293472,0.048929267,-0.17682815,0.03557425,-0.23398593,-0.235219,-0.14307567,-0.051924616,-0.09175844,-0.014798115,-0.015276782,0.12800951,0.16391103,0.119056135,0.14912777,0.17224666,-0.17174989,0.12743902,0.14347365,-0.0674175,0.20627294,-0.122857586,-0.2673159,0.056311995,-0.06818877,0.22247759,-0.052860096,-0.054348055,-0.102134705,0.09745157,-0.14932987,-0.25641856,-0.23007576
357738,74,752193,1,1,111,0.14196071,0.22860853,0.17778964,-0.08191459,-0.26871946,-0.13508172,-0.07807229,0.20904382,0.073058665,0.07239472,0.2089352,-0.033399332,0.0756612,-0.16003588,0.07649051,-0.08776377,0.16329147,0.08552767,-0.0958709,-0.054238524,0.066871874,-0.2373412,0.043246336,-0.17678335,-0.12769212,-0.11800944,-0.104654215,0.060391374,0.066215634,0.07688671,0.14348581,0.28752217,0.060417414,-0.18579808,0.05567284,0.09746677,-0.036233857,0.107701264,-0.12811647,-0.45777863,0.09898539,0.14361444,0.07178557,-0.18563212,-0.062618405,-0.11516007,0.2210008,-0.19815108,-0.27211255,0.023077475
2717088,4662,748047,3,3,111,0.14804158,-0.055368736,0.18128341,-0.071921684,-0.22761916,-0.025620941,-0.118488565,0.15231383,-0.17823853,0.19971585,0.14980729,-0.028917942,-0.09535908,-0.09776698,0.120268196,-0.02801411,0.23327962,0.013506722,-0.06170276,-0.08741917,-0.012856258,-0.18546315,-0.18580717,-0.18727136,-0.0037643462,-0.09031352,-0.008488789,0.000559777,0.060633693,0.12800801,0.22641045,0.16666946,0.076169595,-0.080181174,-0.07045419,0.13009268,-0.027855173,0.22241187,-0.1645825,-0.27185187,-0.016610645,0.16860548,0.06799021,0.058993056,-0.072336145,-0.13698895,0.051484022,-0.18267271,-0.195604,-0.048276074
297806,54,10229425,3,3,111,0.17477962,0.072105095,0.20927824,-0.0046422407,-0.0006414652,-0.11216466,0.024367215,0.1795531,-0.014662117,0.04659996,0.23629498,-0.08998291,0.0789139,-0.15946978,0.12523949,-0.016607916,0.102144666,-0.006100554,-0.065893844,-0.06265645,-0.0056715757,-0.2425183,-0.08330104,-0.16064951,-0.10322271,-0.028801043,-0.06316224,-0.183593,0.08135027,0.21232592,0.14664975,0.11488651,0.21484655,-0.24413681,0.084730215,0.019076608,-0.03606976,0.22112712,-0.17662321,-0.28334424,0.06878616,0.07011907,0.023723818,0.054049842,-0.022654515,0.023692891,0.15159738,-0.23517764,-0.1901742,-0.082898304
8919,51,4754236,3,3,111,0.23401389,-0.075724036,0.1340464,-0.035879143,-0.05987691,-0.091545135,-0.11820057,0.10378948,0.050360203,0.09060375,0.26168776,0.018449962,0.11340091,-0.20500275,0.16578081,0.005507922,0.107875094,0.04219271,-0.049607504,-0.10683971,0.11542761,-0.25810003,-0.14804955,-0.06266908,-0.031008292,-0.15882698,-0.00060774735,-0.029316828,0.10290074,0.2432823,0.1431074,0.14713795,0.17320403,-0.20751859,0.07930692,0.056144267,-0.069873594,0.266443,-0.19722435,-0.1432913,0.061439566,0.076740816,0.027907176,0.12429502,-0.09268504,-0.0451252,0.09883951,-0.18076968,-0.20457,-0.033982106
9188,78,16457968,3,3,111,0.14196071,0.22860853,0.17778964,-0.08191459,-0.26871946,-0.13508172,-0.07807229,0.20904382,0.073058665,0.07239472,0.2089352,-0.033399332,0.0756612,-0.16003588,0.07649051,-0.08776377,0.16329147,0.08552767,-0.0958709,-0.054238524,0.066871874,-0.2373412,0.043246336,-0.17678335,-0.12769212,-0.11800944,-0.104654215,0.060391374,0.066215634,0.07688671,0.14348581,0.28752217,0.060417414,-0.18579808,0.05567284,0.09746677,-0.036233857,0.107701264,-0.12811647,-0.45777863,0.09898539,0.14361444,0.07178557,-0.18563212,-0.062618405,-0.11516007,0.2210008,-0.19815108,-0.27211255,0.023077475
234075,140,1182606,3,1,111,0.032470293,0.05600483,0.32310665,0.12165008,-0.2700001,0.053857945,-0.15308593,0.08071989,-0.060249183,0.31703565,0.29097447,-0.03159258,-0.10730204,-0.062950194,0.06537421,-0.107617915,0.31298438,-0.05352398,-0.11702412,0.05327417,-0.10964696,-0.25895733,-0.08559047,-0.31640792,-0.027994543,0.026139222,-0.14538553,0.00013667345,0.06860703,0.0892988,0.116978794,0.086924106,-0.06331509,-0.13549973,-0.11925252,0.15619005,-0.0025130324,0.12940364,-0.13435204,-0.34850943,0.014606034,0.184158,0.102124125,-0.052829392,-0.098848805,-0.10680598,0.095579326,-0.08919409,-0.14555195,-0.10312465
8905,308,7674637,1,1,111,0.129342,0.16153991,0.22467707,0.003654264,-0.16420352,-0.15496969,-0.08976622,0.0766965,0.10974401,0.0719805,0.29360664,-0.028763205,-0.056518484,-0.08800964,0.08666947,-0.093712054,0.20369476,0.12710463,0.00880954,-0.13463387,0.056585357,-0.22529247,0.0096472055,-0.13620491,-0.057960123,-0.08216707,-0.127332,-0.023305055,0.1518245,0.05176793,0.12101026,0.22368887,0.12995635,-0.14485656,-0.068764426,0.09823358,0.002613319,0.1389314,-0.2759437,-0.3315481,0.077750206,0.03319199,0.2010296,0.00682481,-0.07957085,-0.13204792,0.06899233,-0.21622278,-0.19475067,-0.009723634
433628,201,46142632,3,1,111,0.14036891,-0.0668855,0.16676453,-0.025150478,-0.015174504,-0.13325478,-0.13475505,0.08447333,0.004264336,0.12958735,0.18513632,-0.021169703,0.04627051,-0.20287383,0.12342024,-0.064260595,0.16821317,0.12147741,-0.05837002,-0.1938721,0.15029255,-0.20116436,-0.19006863,-0.100276835,0.030491695,-0.14007258,-0.0045275986,0.015203573,0.056106128,0.124079704,0.18292034,0.27204633,0.16681984,-0.10151249,0.02277331,0.091615744,-0.010254505,0.22563207,-0.1922247,-0.17823276,-0.055265065,0.051554073,0.08567634,0.07688063,-0.10838009,-0.046550147,0.14016686,-0.24627116,-0.16083895,-0.15460506
56262,1483,31298390,3,3,111,0.12941849,0.13000734,0.18318611,0.065850034,0.038336042,-0.068167776,0.024305033,0.05157197,-0.014400724,0.04616136,0.24323812,-0.08467153,0.10061772,-0.18414152,0.12258138,-0.099559285,0.21810395,-0.04004291,0.025885047,-0.1775263,0.080205016,-0.28516117,-0.15773606,-0.17181295,-0.0733812,-0.07863329,-0.09488492,-0.15003747,0.10197224,0.112239406,0.0902358,0.22979562,0.17086045,-0.1040071,0.094580375,0.09329304,-0.05668644,0.16335964,-0.10675584,-0.31031507,0.05534188,0.050520655,0.08120479,-0.03325235,-0.03102112,-0.083734125,0.065049976,-0.22598079,-0.18554063,-0.14015001
541009,2007,389825,3,2,111,0.1072075,-0.015717283,0.2007616,-0.013635471,-0.24014504,0.03330884,-0.11178696,0.044097904,-0.15242726,0.18708465,0.2539346,0.057169184,0.16241567,-0.12560327,0.21676478,-0.07222851,0.16134879,0.047239225,-0.025595333,-0.033747442,-0.12248418,-0.12197079,-0.15707895,-0.19845545,-0.07711846,-0.086795814,-0.035604045,0.089502655,0.09605297,0.037945956,0.12530121,0.14201379,0.15517913,-0.10672672,-0.0908393,0.20522241,-0.13530864,0.039555963,-0.14940315,-0.23211333,0.097336784,-0.038749635,0.23829974,0.06019269,-0.048803292,-0.20553571,0.07552689,-0.20823649,-0.19076797,-0.11494405
8843,3302,13285537,3,3,111,0.113241315,-0.04469125,0.19445999,-0.07472266,-0.23538642,0.04617382,-0.1374982,0.1801136,-0.15793878,0.18627802,0.2255199,0.003842324,0.076621816,-0.14634404,0.1816659,-0.078296006,0.16093004,0.07121642,-0.035583694,-0.07388845,-0.10111996,-0.14322025,-0.18416306,-0.17610738,-0.11854212,-0.1315746,0.0020937214,0.11702485,0.09011292,0.10607469,0.11259432,0.14718592,0.12911175,-0.103333086,-0.08732566,0.11595458,-0.089920126,0.09018578,-0.19998656,-0.22129676,0.0285594,0.0010157377,0.2154955,0.049674314,0.00026655477,-0.14532135,0.1297243,-0.22268012,-0.22922026,-0.16766225
36248,9797,3859146,3,1,111,0.23429444,0.0026907474,0.057274602,0.048715398,-0.044953015,0.03340789,-0.06902942,0.039298,0.057203826,0.2534368,0.16958088,-0.04545607,0.08576915,-0.14022332,0.15376323,-0.18512166,0.14692014,0.050633688,-0.014003769,-0.14776416,-0.029629176,-0.23440182,-0.12765229,-0.105887845,-0.12236259,-0.2383698,-0.07516274,-0.07515152,0.14257905,0.088085994,0.16522771,0.1619813,0.07354948,-0.1902114,0.08471448,0.117845796,-0.16062981,0.17723286,-0.23928817,-0.27624124,0.114637166,0.1812284,0.015078939,-0.061106622,-0.04830405,-0.25910932,0.08629739,-0.23756298,-0.24528344,-0.05360855
171270,187,12134127,3,3,111,0.23401389,-0.075724036,0.1340464,-0.035879143,-0.05987691,-0.091545135,-0.11820057,0.10378948,0.050360203,0.09060375,0.26168776,0.018449962,0.11340091,-0.20500275,0.16578081,0.005507922,0.107875094,0.04219271,-0.049607504,-0.10683971,0.11542761,-0.25810003,-0.14804955,-0.06266908,-0.031008292,-0.15882698,-0.00060774735,-0.029316828,0.10290074,0.2432823,0.1431074,0.14713795,0.17320403,-0.20751859,0.07930692,0.056144267,-0.069873594,0.266443,-0.19722435,-0.1432913,0.061439566,0.076740816,0.027907176,0.12429502,-0.09268504,-0.0451252,0.09883951,-0.18076968,-0.20457,-0.033982106
522439,13,972681,3,2,111,0.08886047,0.0655126,0.22692822,-0.0051904395,-0.43343556,0.08622109,-0.108153656,0.19745418,-0.03206369,0.27658302,0.25431547,-0.054131538,0.051829766,-0.22145906,0.11078879,-0.104934625,0.14515871,0.01309067,-0.12879409,-0.038297705,0.042694412,-0.30188587,0.0682443,-0.40511584,0.06880814,-0.024911635,-0.17506541,-0.015152194,0.004863221,0.13183053,0.19536546,0.19978288,-0.020587754,-0.18520719,-0.0026397258,0.06205999,-0.031878836,0.18443236,-0.048010238,-0.32897127,0.042095214,0.15367182,0.06822043,-0.13725425,-0.059357744,-0.13036138,0.1619825,-0.10379321,-0.28370327,0.018017681
116585,1166,8574437,3,3,111,0.19688548,0.04797685,0.10122555,0.04199426,-0.09270857,-0.041496113,-0.033858545,0.09243283,0.0084768385,0.14434984,0.21731105,-0.019328289,0.06905097,-0.22266382,0.049500108,-0.17415148,0.079694666,-0.048487253,0.07150431,-0.13256845,0.08434608,-0.2421858,-0.07459591,-0.17017426,-0.04055392,-0.051397547,-0.10530832,-0.13652174,0.13211891,0.07783951,0.16646451,0.19913462,0.049801208,-0.23874113,0.07797065,0.09971287,-0.17123193,0.13853788,-0.16612563,-0.37418374,0.097441345,0.07486929,0.08016312,-0.09102407,-0.06525752,-0.23369798,0.1692185,-0.2379128,-0.21665649,0.015137402
241563,500,73,1,1,111,0.07729295,0.09346467,0.2932443,0.049462497,-0.24480565,-0.03316758,-0.18931809,0.095774144,-0.022527102,0.20112456,0.29928213,-0.120399535,-0.06129117,-0.077678174,0.115949824,-0.020675486,0.25755087,0.033960838,-0.017003607,0.043670066,-0.040358376,-0.19512495,-0.021578692,-0.31098354,-0.09711855,-0.051769458,-0.18420102,0.076594226,0.15679994,0.015198521,0.06359161,0.1932052,0.03269922,-0.13079926,-0.067034185,0.16116668,0.07514274,0.012365904,-0.16080737,-0.37355676,0.07595572,0.1617096,0.12882216,-0.079118654,-0.1136136,-0.06272708,0.06701148,-0.24113634,-0.1826495,-0.092642434
111821,472,14464131,1,1,111,0.20793627,0.1180844,0.17263713,0.064364076,-0.13198462,-0.06504987,-0.09377448,0.12862985,0.040714405,0.07186337,0.26128265,-0.0071581826,-0.063724525,-0.06068413,0.069455706,-0.1351388,0.27825463,0.071260124,0.0994605,-0.05961135,0.06395748,-0.22547153,-0.060075946,-0.20986176,-0.08330465,-0.027184416,-0.081374496,-0.06096951,0.23762554,0.07447615,0.12107609,0.1888769,0.17467907,-0.14497751,-0.014391724,0.15737513,-0.025665596,0.1483393,-0.33217233,-0.3824508,0.040100656,0.02920461,0.20028816,-0.039034136,-0.103235796,-0.14377818,0.1423089,-0.22264615,-0.16408744,-0.059117816
471713,396,2876175,2,1,111,0.10628888,0.008562662,0.32052588,0.0802104,-0.33148617,0.0678493,-0.09200087,0.15372345,-0.10976294,0.26339048,0.23627785,-0.14984414,-0.08311117,-0.0220532,0.1436967,-0.023213312,0.22467107,0.083421126,-0.021965701,0.015986525,-0.054949082,-0.19257978,-0.0021225363,-0.34635013,-0.086494185,-0.042630017,-0.1920047,0.026672475,0.023035683,0.03733529,0.10607418,0.25515646,0.025985163,-0.11723106,-0.015868913,0.04573508,-0.06024883,0.11217672,-0.20865867,-0.3323948,-0.029476654,0.021361973,0.13614585,-0.032360666,-0.12262424,-0.14278753,0.039456896,-0.09732076,-0.18026984,-0.15418373
1548957,720,3905044,1,1,111,0.15548757,0.054192968,0.30828363,0.044091597,-0.23392339,0.04147461,-0.15587327,0.11415659,-0.12140964,0.24150379,0.18158285,-0.07625276,-0.15922779,-0.016636617,0.02127416,-0.0152725205,0.318247,0.047222983,-0.05157729,0.04047647,-0.01923357,-0.20441264,-0.0739498,-0.2886606,-0.11175372,-0.040788136,-0.016269986,0.08720241,0.14531882,0.055774048,0.060583133,0.1998832,0.042182367,-0.12110694,-0.0655796,0.13555574,0.016037604,0.027221931,-0.1843995,-0.40676403,-0.04555061,0.10155754,0.16998366,-0.0844537,-0.10009065,-0.07815939,0.05868645,-0.1984824,-0.14321989,-0.0718821
178893,250,649262,1,1,111,0.10292068,0.09922931,0.30070716,0.06622061,-0.22167704,0.0016411245,-0.19497053,0.07918435,-0.049146246,0.22300449,0.23453256,-0.08524478,-0.13567744,-0.062701434,0.020127714,-0.011516086,0.29990855,0.0012181923,-0.0610721,0.038605534,-0.05209194,-0.18334112,-0.06824588,-0.27086377,-0.081859216,-0.017612766,-0.0773586,0.023988947,0.13344854,0.024124555,0.082842216,0.15559632,0.01255358,-0.14729899,-0.10921715,0.197173,0.022519091,0.0399931,-0.16832057,-0.39557877,-0.0037626587,0.16311638,0.12693481,-0.08806215,-0.091828324,-0.06430079,0.02842431,-0.18198347,-0.16540745,-0.08206348
28702,536,1467964,3,3,111,0.14576402,0.1058539,0.21001224,0.047827356,-0.023821585,-0.10804855,-0.06340091,0.04216453,0.11289579,0.045665488,0.31497535,-0.02940081,0.1482016,-0.21460636,0.14087999,-0.0565459,0.18317567,-0.041025154,0.058536977,-0.1546348,0.081147864,-0.31135988,-0.16008268,-0.12506568,-0.056434035,-0.03184881,-0.028193314,-0.10691322,0.084556594,0.19647916,0.14030877,0.17951491,0.21791229,-0.21239239,0.18077156,0.12540211,-0.053841263,0.27422118,-0.10205518,-0.2554402,0.04693187,0.020294394,0.11634877,-0.049973823,-0.11283229,-0.05389107,0.06739914,-0.10462615,-0.27937433,-0.13483985
